user_id,tx_count_30d,tx_count_trend,days_since_last_tx,voucher_redemption_count_30d,days_since_last_redemption,avg_tx_amount_30d,notification_read_rate,wallet_balance_trend,login_frequency_30d,session_count_30d,unique_merchants_30d,has_savings_goal,has_active_autopay,account_age_days,region_encoded,is_churned
USR_06173,7,0.4375,6,1,13,591.88,0.6583,-0.3267,6,9,2,0,1,270,1,0
USR_06174,13,0.7647,21,1,29,4175.54,0.7645,0.2458,10,12,4,0,0,573,1,0
USR_06175,4,0.25,22,0,195,167.35,0.6381,0.1111,3,4,1,0,0,560,6,0
USR_06176,2,0.4,15,0,65,489.58,0.7894,0.7761,2,4,0,0,0,902,0,0
USR_06177,2,0.2857,25,0,189,1247.56,0.8174,-0.3536,1,4,0,1,0,669,8,0
USR_06178,16,0.8421,18,2,26,466.65,0.6747,-0.0491,14,14,5,1,1,965,1,0
USR_06179,22,0.6286,22,2,14,663.37,0.4463,0.019,18,18,7,0,0,1105,6,0
USR_06180,2,0.2,22,0,95,5000.0,0.7669,-0.2458,1,2,0,0,0,487,11,0
USR_06181,8,0.5714,26,1,16,701.12,0.934,0.3471,7,7,2,0,1,1053,5,0
USR_06182,7,0.3684,19,1,39,2039.66,0.8235,-0.115,6,10,2,0,0,228,1,0
USR_06183,18,0.6923,1,2,18,1118.49,0.6879,-0.2094,15,17,6,1,1,1101,0,0
USR_06184,14,0.6087,28,1,31,1199.9,0.5821,0.2637,11,11,4,0,0,238,0,0
USR_06185,12,0.8571,28,1,30,567.52,0.4919,-0.3009,10,11,4,1,0,1024,0,0
USR_06186,18,0.7826,21,2,27,180.7,0.8435,0.0774,15,19,6,0,0,486,5,0
USR_06187,22,0.7586,28,3,43,1587.83,0.5197,-0.2637,19,23,7,1,0,1158,2,0
USR_06188,6,0.5,6,0,125,1038.39,0.9372,-0.105,5,7,2,0,0,181,1,0
USR_06189,11,0.6875,26,1,23,1020.99,0.5294,-0.0048,9,12,3,1,0,574,1,0
USR_06190,7,0.3333,3,1,43,589.93,0.9559,0.1791,6,9,2,1,0,1085,12,0
USR_06191,16,0.7619,19,2,44,396.03,0.8628,0.0033,13,17,5,0,0,85,0,0
USR_06192,11,0.5789,15,1,19,1916.17,0.4066,-0.1684,9,13,3,1,0,340,2,0
USR_06193,2,0.2,25,0,92,863.83,0.4397,0.1147,2,2,0,1,0,127,4,0
USR_06194,11,0.7857,16,1,16,154.0,0.8209,-0.2721,9,13,3,0,1,405,0,0
USR_06195,5,0.2778,18,0,44,637.28,0.7107,0.3209,4,7,1,1,0,486,12,0
USR_06196,21,0.913,9,2,16,521.56,0.6971,0.8555,18,18,7,0,1,754,0,0
USR_06197,6,0.3333,14,0,188,81.36,0.7342,0.0212,5,7,2,1,0,331,6,0
USR_06198,17,0.68,11,2,41,365.61,0.3822,0.1577,14,18,5,0,0,215,5,0
USR_06199,11,0.6875,27,1,26,5000.0,0.6378,-0.3646,9,9,3,0,0,228,9,0
USR_06200,18,0.8182,16,2,17,100.69,0.7352,-0.0222,15,16,6,0,1,1127,6,0
USR_06201,14,0.56,6,1,44,264.19,0.6525,0.2019,12,12,4,0,0,1145,8,0
USR_06202,12,0.6667,1,1,38,94.96,0.3449,0.1217,10,12,4,0,0,289,3,0
USR_06203,16,0.6667,25,2,9,187.48,0.5821,-0.2127,13,17,5,0,0,258,4,0
USR_06204,8,0.6154,18,1,8,152.83,0.3355,-0.1541,7,11,2,1,0,93,7,0
USR_06205,5,0.5,13,0,31,257.86,0.7335,-0.0868,4,5,1,0,0,1152,5,0
USR_06206,6,0.6,8,0,84,2624.85,0.5067,-0.0867,5,8,2,1,1,856,4,0
USR_06207,3,0.1875,8,0,194,1373.01,0.4371,-0.2397,2,2,1,1,0,920,1,0
USR_06208,9,0.4091,18,1,37,540.64,0.5068,0.346,8,11,3,0,0,369,1,0
USR_06209,15,0.8824,15,2,4,2537.83,0.6908,0.2705,12,14,5,1,0,779,2,0
USR_06210,20,0.9091,15,2,7,454.48,0.7947,-0.3777,16,20,6,0,1,99,0,0
USR_06211,21,0.6364,19,2,19,309.73,0.6822,0.6138,17,17,7,0,0,820,3,0
USR_06212,15,0.75,27,2,26,470.4,0.463,0.2458,13,14,5,1,0,708,0,0
USR_06213,9,0.75,5,1,6,187.39,0.4539,-0.1659,8,11,3,1,1,417,5,0
USR_06214,19,0.8636,18,2,2,147.1,0.7074,-0.0681,16,18,6,0,0,861,7,0
USR_06215,4,0.2353,22,0,64,1127.58,0.573,-0.046,3,4,1,1,1,786,5,0
USR_06216,8,0.7273,14,1,31,867.25,0.3738,-0.3505,6,8,2,0,0,543,7,0
USR_06217,6,0.375,11,0,59,237.51,0.5607,-0.5246,5,8,2,1,0,248,0,0
USR_06218,8,0.5714,15,1,36,966.67,0.9512,-0.1846,7,9,2,0,0,57,0,0
USR_06219,16,0.7273,21,2,13,998.08,0.6498,0.2791,13,15,5,1,0,1127,7,0
USR_06220,5,0.5,10,0,82,410.14,0.8626,-0.4905,4,5,1,1,0,359,9,0
USR_06221,6,0.8571,4,0,107,310.34,0.6303,-0.0473,5,8,2,0,1,383,7,0
USR_06222,2,0.6667,2,0,130,1253.0,0.642,-0.1092,2,5,0,1,0,826,6,0
USR_06223,11,0.8462,1,1,34,951.67,0.7611,-0.1544,9,12,3,0,0,328,7,0
USR_06224,8,0.6667,27,1,0,2675.8,0.1439,-0.1072,6,6,2,0,0,469,8,0
USR_06225,15,0.8824,4,2,11,942.76,0.5876,0.2099,12,15,5,1,1,862,7,0
USR_06226,6,0.6,19,0,127,161.06,0.4033,-0.2667,5,6,2,1,0,726,8,0
USR_06227,23,0.6765,5,3,19,195.23,0.629,-0.127,19,23,7,0,0,798,0,0
USR_06228,15,1.0,15,2,4,558.83,0.62,0.1384,12,12,5,0,0,35,0,0
USR_06229,24,0.7273,22,3,27,1270.51,0.4025,-0.2642,20,22,8,0,1,558,2,0
USR_06230,20,0.7407,4,2,19,859.81,0.878,0.2191,17,17,6,0,0,586,4,0
USR_06231,5,0.625,14,0,109,406.08,0.7767,0.3795,4,5,1,0,1,769,8,0
USR_06232,18,0.8182,12,2,32,173.1,0.7307,-0.1716,15,18,6,1,1,207,2,0
USR_06233,4,0.4444,22,0,105,2154.0,0.4468,0.3426,3,6,1,0,0,216,2,0
USR_06234,8,0.6667,16,1,23,2073.17,0.8283,-0.2337,7,9,2,0,1,922,9,0
USR_06235,7,0.6364,22,0,169,215.76,0.7019,-0.4719,6,7,2,1,0,817,1,0
USR_06236,14,0.7,17,1,29,1131.81,0.2846,0.4984,12,16,4,0,0,979,10,0
USR_06237,15,0.625,7,2,42,815.82,0.4576,0.0097,13,15,5,0,0,346,0,0
USR_06238,5,0.3571,17,0,119,1149.81,0.1001,0.0607,4,7,1,0,0,1197,2,0
USR_06239,5,0.5556,27,0,57,2240.28,0.3065,-0.1809,4,5,1,0,0,349,3,0
USR_06240,18,0.8182,12,2,35,2080.15,0.3187,-0.2873,15,19,6,1,0,791,2,0
USR_06241,16,0.5926,23,2,28,997.33,0.6916,-0.006,13,15,5,0,1,219,0,0
USR_06242,23,0.6765,19,3,26,547.29,0.4364,0.6352,19,22,7,0,0,1104,1,0
USR_06243,8,0.4444,2,1,1,523.46,0.7048,-0.1203,7,8,2,0,0,418,2,0
USR_06244,9,0.4737,2,1,19,558.35,0.3856,0.3176,7,8,3,1,0,968,2,0
USR_06245,8,0.7273,17,1,25,5000.0,0.8595,0.6303,7,7,2,0,0,417,9,0
USR_06246,5,0.3571,5,0,138,689.64,0.4523,-0.0436,4,5,1,1,0,955,0,0
USR_06247,10,0.7143,12,1,8,1241.16,0.2301,0.0235,8,11,3,0,0,561,3,0
USR_06248,7,0.5,13,1,26,927.81,0.7815,-0.0918,6,7,2,0,0,103,0,0
USR_06249,6,0.4286,13,0,181,301.43,0.3559,-0.1694,5,9,2,1,0,252,12,0
USR_06250,12,0.5217,21,1,36,974.78,0.5923,-0.1621,10,13,4,0,1,829,9,0
USR_06251,3,0.1875,11,0,169,391.57,0.5813,-0.7182,3,3,1,0,0,255,13,0
USR_06252,9,0.6,3,1,25,311.93,0.4807,-0.1383,8,12,3,0,0,352,12,0
USR_06253,13,0.9286,14,1,43,1069.96,0.4108,-0.2267,11,15,4,0,0,663,2,0
USR_06254,26,1.0,25,3,15,241.85,0.5885,0.0215,21,25,8,1,0,326,7,0
USR_06255,8,0.6154,10,1,5,1342.15,0.6807,0.7367,6,9,2,0,0,180,2,0
USR_06256,2,0.25,22,0,99,1049.6,0.1321,0.136,2,3,0,1,0,760,11,0
USR_06257,16,0.6667,13,2,16,1829.75,0.5338,0.0833,13,15,5,0,0,836,3,0
USR_06258,7,0.5833,5,1,29,976.5,0.9037,-0.1274,6,10,2,0,0,887,3,0
USR_06259,17,0.8095,16,2,21,309.67,0.9033,0.1839,14,17,5,0,1,1134,12,0
USR_06260,20,0.6452,14,2,15,1621.91,0.3014,0.0052,17,17,6,0,1,175,10,0
USR_06261,4,0.5,21,0,115,1690.29,0.8753,-0.2508,3,7,1,1,0,529,13,0
USR_06262,9,1.0,20,1,16,1359.36,0.4216,0.1329,7,8,3,0,0,303,0,0
USR_06263,22,0.7857,4,2,41,1195.69,0.6654,-0.2869,18,20,7,1,1,1084,1,0
USR_06264,8,0.4706,1,1,44,203.91,0.3107,-0.1074,6,7,2,0,1,661,2,0
USR_06265,14,0.875,4,1,0,1319.2,0.5132,-0.0546,11,11,4,1,0,145,3,0
USR_06266,12,1.0,20,1,8,244.86,0.8669,-0.082,10,13,4,1,1,839,4,0
USR_06267,0,0.0,136,0,61,404.52,0.6233,0.4841,0,0,0,0,0,80,2,1
USR_06268,15,0.8824,11,2,37,341.95,0.5287,0.2945,12,13,5,0,0,350,9,0
USR_06269,13,0.5,14,1,1,189.64,0.267,-0.3502,10,14,4,0,1,874,1,0
USR_06270,16,0.7619,0,2,19,766.54,0.5134,-0.2842,13,14,5,0,1,622,7,0
USR_06271,9,0.4091,16,1,18,648.81,0.9114,0.0726,8,12,3,1,0,920,10,0
USR_06272,11,0.9167,4,1,44,1924.81,0.7972,0.4319,9,12,3,1,0,698,5,0
USR_06273,23,0.7667,18,3,35,1744.54,0.7227,-0.1021,19,22,7,0,0,1016,2,0
USR_06274,1,0.1429,4,0,176,766.25,0.3013,-0.3999,1,2,0,0,0,688,1,0
USR_06275,21,0.84,8,2,1,1249.49,0.8095,0.0736,18,22,7,0,1,96,0,0
USR_06276,6,0.5455,28,0,117,611.93,0.2131,-0.0962,5,8,2,1,1,113,8,0
USR_06277,8,0.6154,19,1,36,608.89,0.175,0.6067,6,10,2,1,0,938,3,0
USR_06278,12,1.0,26,1,18,735.45,0.3839,-0.247,10,13,4,0,0,75,0,0
USR_06279,19,0.8636,14,2,21,589.58,0.5771,-0.3018,15,18,6,0,0,470,13,0
USR_06280,9,0.6923,21,1,11,788.12,0.6046,-0.1349,8,10,3,0,0,48,6,0
USR_06281,2,0.2,14,0,48,1130.88,0.3373,-0.2971,2,2,0,1,0,384,10,0
USR_06282,22,0.8462,18,2,15,250.7,0.52,0.1107,18,19,7,0,0,726,3,0
USR_06283,15,0.8824,17,2,8,479.87,0.7196,-0.0768,13,14,5,1,0,232,13,0
USR_06284,14,0.5833,0,1,44,1237.32,0.6636,0.302,11,11,4,0,1,575,1,0
USR_06285,6,0.6,18,0,175,426.92,0.9808,0.7706,5,6,2,0,0,1195,1,0
USR_06286,3,1.0,3,0,195,434.17,0.4301,-0.0867,2,5,1,1,0,112,11,0
USR_06287,19,0.9048,18,2,35,1498.71,0.7892,-0.4029,16,18,6,1,0,104,11,0
USR_06288,4,0.3333,3,0,123,367.98,0.5554,-0.1436,3,6,1,0,0,347,4,0
USR_06289,17,0.85,24,2,0,940.83,0.8033,-0.2271,14,17,5,1,1,997,0,0
USR_06290,11,0.4583,17,1,26,749.83,0.5049,0.2048,9,10,3,0,0,504,2,0
USR_06291,10,0.5,14,1,14,1352.99,0.2974,0.1688,9,13,3,1,0,778,8,0
USR_06292,7,0.6364,28,1,31,630.88,0.6865,0.1713,6,6,2,0,0,69,10,0
USR_06293,13,0.4815,28,1,14,353.4,0.7809,-0.0308,11,15,4,1,0,890,2,0
USR_06294,8,0.4444,8,1,4,394.75,0.4133,-0.0958,6,9,2,0,0,108,0,0
USR_06295,11,0.5238,28,1,12,2501.62,0.5527,0.2843,9,9,3,1,1,862,6,0
USR_06296,11,0.9167,12,1,17,434.02,0.4185,0.3324,9,11,3,0,0,203,8,0
USR_06297,20,0.8696,10,2,13,411.91,0.7913,0.552,16,19,6,1,1,1034,3,0
USR_06298,15,0.625,28,2,26,459.74,0.6945,0.3244,12,13,5,1,0,376,5,0
USR_06299,3,0.3333,26,0,144,535.67,0.9201,0.066,3,5,1,0,1,245,13,0
USR_06300,20,0.625,25,2,29,479.87,0.6806,-0.2649,17,19,6,1,0,423,1,0
USR_06301,16,0.64,12,2,7,1044.94,0.3128,0.3012,14,18,5,1,0,30,5,0
USR_06302,22,0.9565,17,3,27,721.47,0.402,0.0051,19,22,7,0,0,223,5,0
USR_06303,5,0.2778,29,0,114,414.81,0.7816,0.0865,4,4,1,1,1,730,4,0
USR_06304,3,0.1765,1,0,73,1185.64,0.7757,0.0067,2,4,1,0,0,381,10,0
USR_06305,7,0.4118,27,1,25,833.26,0.7753,-0.6372,6,8,2,1,0,444,5,0
USR_06306,14,0.56,28,1,43,1922.82,0.8575,0.2685,11,13,4,1,1,974,4,0
USR_06307,3,0.6,13,0,96,856.72,0.4124,-0.2021,2,3,1,1,1,174,0,0
USR_06308,6,0.3529,1,0,101,600.34,0.6028,0.0976,5,6,2,0,0,493,7,0
USR_06309,13,0.5909,10,1,23,565.21,0.6684,0.1319,11,13,4,0,0,247,0,0
USR_06310,0,0.0,130,0,177,747.04,0.5184,-0.1195,0,3,0,0,0,594,0,1
USR_06311,10,0.8333,20,1,19,892.12,0.4888,0.2739,8,11,3,0,0,418,4,0
USR_06312,14,0.6364,10,1,13,664.05,0.49,0.5986,12,14,4,1,0,84,5,0
USR_06313,12,0.7059,11,1,4,467.51,0.2395,-0.0673,10,13,4,1,0,112,13,0
USR_06314,6,0.4286,16,0,134,1098.08,0.6304,-0.1087,5,8,2,0,1,1027,7,0
USR_06315,14,0.5,19,1,33,940.54,0.3228,-0.0066,12,13,4,1,0,96,10,0
USR_06316,1,0.1,3,0,47,675.14,0.6884,0.1675,1,5,0,0,0,945,2,0
USR_06317,23,0.6389,12,3,20,1135.39,0.8125,-0.1918,19,19,7,0,1,1101,4,0
USR_06318,6,1.0,2,0,105,625.72,0.1675,-0.1548,5,9,2,0,0,574,13,0
USR_06319,2,0.4,15,0,115,671.65,0.5009,-0.0174,2,4,0,1,0,395,3,0
USR_06320,13,0.5,9,1,10,1102.38,0.1781,-0.2096,11,14,4,0,0,938,9,0
USR_06321,20,0.6667,11,2,8,1262.34,0.508,-0.1896,17,20,6,0,0,1179,4,0
USR_06322,17,0.7727,5,2,25,1121.78,0.6146,0.157,14,15,5,0,0,170,1,0
USR_06323,9,0.6923,23,1,27,360.81,0.6537,-0.2187,7,11,3,0,1,1158,5,0
USR_06324,24,0.6857,8,3,2,898.46,0.8625,0.0828,20,20,8,0,0,1134,1,0
USR_06325,10,1.0,18,1,32,688.7,0.7273,-0.2987,8,8,3,0,0,196,0,0
USR_06326,23,0.9583,19,3,21,910.03,0.9429,0.0432,19,22,7,0,0,94,1,0
USR_06327,7,0.3684,20,0,45,2860.8,0.9009,-0.2391,6,7,2,0,1,866,1,0
USR_06328,23,0.6765,0,3,21,562.05,0.9191,-0.0281,19,19,7,1,0,120,3,0
USR_06329,14,0.5385,24,1,21,676.97,0.6234,0.4151,11,15,4,0,0,732,11,0
USR_06330,26,0.7879,19,3,32,424.04,0.4773,-0.2311,22,22,8,1,0,105,3,0
USR_06331,10,0.7143,23,1,2,570.55,0.4182,-0.2738,8,10,3,1,0,838,10,0
USR_06332,12,0.7059,22,1,38,386.87,0.592,0.0781,10,10,4,1,1,301,4,0
USR_06333,7,0.3889,15,1,12,281.91,0.7848,-0.0947,6,6,2,0,1,142,0,0
USR_06334,10,0.7692,22,1,38,139.14,0.9022,0.8721,8,10,3,0,0,107,1,0
USR_06335,1,1.0,7,0,46,381.35,0.8182,-0.4628,1,2,0,1,0,250,12,0
USR_06336,4,0.3636,10,0,95,402.95,0.6068,0.0006,3,4,1,0,1,662,5,0
USR_06337,8,0.5,10,1,16,634.57,0.4935,0.7752,6,7,2,1,0,119,12,0
USR_06338,8,0.5714,11,1,7,432.07,0.915,0.0901,7,8,2,1,0,968,2,0
USR_06339,14,0.5,16,1,4,1519.29,0.5126,0.0877,11,15,4,0,0,736,7,0
USR_06340,11,0.55,22,1,0,797.44,0.8246,-0.4624,9,10,3,0,0,377,9,0
USR_06341,1,0.0833,7,0,192,1204.28,0.8102,-0.106,1,3,0,0,0,1184,13,1
USR_06342,6,0.6667,9,0,139,1460.35,0.9422,0.0244,5,9,2,1,0,800,0,0
USR_06343,3,0.2727,23,0,127,2017.42,0.4269,-0.6293,2,4,1,0,0,816,13,0
USR_06344,10,0.6667,23,1,0,1448.67,0.3513,0.2781,8,12,3,0,0,233,3,0
USR_06345,3,0.375,6,0,124,327.98,0.5256,-0.3097,3,6,1,0,0,861,10,0
USR_06346,3,0.75,3,0,70,1322.63,0.5278,0.3731,2,5,1,0,0,684,4,0
USR_06347,5,0.3125,10,0,35,859.44,0.8322,-0.5713,4,5,1,0,0,1181,5,0
USR_06348,15,0.7143,3,2,21,1953.16,0.9517,0.1815,12,12,5,0,1,589,2,0
USR_06349,18,0.5625,18,2,25,679.01,0.8365,0.2797,15,16,6,1,0,823,10,0
USR_06350,11,0.5789,21,1,21,1661.73,0.8826,-0.3331,9,11,3,1,0,429,1,0
USR_06351,22,0.9167,20,3,33,720.47,0.1802,0.2472,19,19,7,0,0,77,4,0
USR_06352,4,0.2857,10,0,67,743.82,0.3534,-0.0559,3,6,1,0,0,179,5,0
USR_06353,22,1.0,11,3,22,1133.22,0.6982,-0.3344,19,21,7,0,1,1044,8,0
USR_06354,5,0.3125,14,0,31,517.15,0.7485,-0.3209,4,7,1,0,0,893,4,0
USR_06355,5,0.5,22,0,183,1034.98,0.6296,-0.0375,4,8,1,0,1,456,6,0
USR_06356,10,1.0,28,1,38,197.39,0.8205,0.0429,8,12,3,0,0,846,4,0
USR_06357,12,0.6316,27,1,24,979.3,0.8547,0.2033,10,12,4,1,0,35,6,0
USR_06358,3,0.3,10,0,40,240.46,0.7229,-0.0379,3,5,1,0,0,73,6,0
USR_06359,10,0.7692,4,1,33,1036.36,0.5085,0.2052,8,12,3,1,1,623,7,0
USR_06360,14,0.9333,1,1,18,54.79,0.5705,0.0642,12,13,4,0,0,761,10,0
USR_06361,23,0.7188,27,3,12,155.76,0.6787,0.0059,19,22,7,1,0,1126,4,0
USR_06362,20,0.7692,28,2,42,693.88,0.795,-0.3878,16,16,6,0,0,918,1,0
USR_06363,9,0.6923,16,1,30,703.68,0.4937,-0.2977,7,9,3,0,1,331,6,0
USR_06364,11,0.5789,2,1,1,543.4,0.8001,0.0305,9,13,3,1,0,983,0,0
USR_06365,19,0.5758,13,2,26,1185.51,0.5314,0.1772,16,18,6,0,0,605,1,0
USR_06366,14,0.5185,21,1,20,1402.51,0.4655,0.3702,11,15,4,0,0,996,9,0
USR_06367,7,0.7,23,1,11,5000.0,0.6577,0.1742,6,6,2,0,0,233,3,0
USR_06368,10,0.6667,23,1,35,688.95,0.9453,0.22,8,8,3,0,0,60,4,0
USR_06369,21,0.6364,23,2,30,1521.71,0.4456,0.295,17,21,7,0,1,97,13,0
USR_06370,7,0.875,2,0,101,342.79,0.5437,-0.0605,6,6,2,0,1,1189,1,0
USR_06371,20,0.5882,20,2,16,429.44,0.4459,0.2909,17,21,6,1,0,124,0,0
USR_06372,15,0.7143,29,2,10,344.91,0.5863,0.2129,12,14,5,1,0,1129,0,0
USR_06373,5,0.4167,12,0,167,609.06,0.4816,0.2315,4,4,1,0,1,880,1,0
USR_06374,9,0.3913,15,1,38,795.19,0.6269,0.0706,8,10,3,1,0,200,7,0
USR_06375,20,0.9091,8,2,29,1530.75,0.6304,0.1552,16,20,6,0,0,1040,9,0
USR_06376,17,0.8947,24,2,0,877.01,0.7031,0.0598,14,18,5,0,0,198,5,0
USR_06377,12,0.48,10,1,30,1937.97,0.6584,-0.4561,10,10,4,1,1,197,1,0
USR_06378,9,0.4737,29,1,19,1963.58,0.8089,0.4354,8,9,3,0,1,703,4,0
USR_06379,15,0.7143,17,2,30,686.96,0.4307,0.3062,12,12,5,0,1,367,0,0
USR_06380,2,0.6667,10,0,75,611.93,0.5078,0.0655,1,1,0,0,0,370,6,0
USR_06381,20,0.7143,16,2,18,196.4,0.6306,0.2348,16,18,6,1,0,258,5,0
USR_06382,21,0.6562,1,2,20,430.84,0.874,-0.1535,18,20,7,0,0,740,0,0
USR_06383,10,1.0,27,1,28,348.16,0.8369,-0.2056,8,9,3,1,1,61,10,0
USR_06384,15,0.8333,13,2,37,360.52,0.6617,-0.1164,13,14,5,0,1,316,8,0
USR_06385,5,0.5,13,0,93,473.89,0.6305,-0.0471,4,4,1,0,0,677,2,0
USR_06386,18,0.8182,12,2,7,1013.26,0.5851,0.014,15,18,6,0,0,599,6,0
USR_06387,4,0.3333,19,0,132,838.82,0.5545,-0.3971,4,5,1,0,0,848,5,0
USR_06388,14,0.5,23,1,37,1466.6,0.1311,-0.5842,11,13,4,1,1,283,0,0
USR_06389,5,0.3333,19,0,70,904.87,0.7417,-0.3787,4,5,1,0,1,788,1,0
USR_06390,18,0.72,3,2,12,414.41,0.7522,-0.242,15,15,6,0,0,919,6,0
USR_06391,20,0.5882,21,2,5,1218.77,0.6821,0.378,16,18,6,0,0,484,12,0
USR_06392,7,0.3684,19,1,5,222.15,0.4363,-0.5739,6,9,2,0,0,330,5,0
USR_06393,17,0.68,29,2,20,1453.5,0.417,0.204,14,18,5,1,0,679,5,0
USR_06394,7,1.0,7,0,72,360.47,0.8362,-0.3107,5,5,2,1,0,707,6,0
USR_06395,5,0.5556,24,0,92,105.99,0.5726,-0.1167,4,6,1,0,0,140,3,0
USR_06396,16,0.5517,26,2,36,1028.26,0.3501,0.0606,13,15,5,0,1,691,0,0
USR_06397,15,0.6522,1,2,35,519.46,0.6664,0.0182,12,16,5,1,0,210,3,0
USR_06398,9,0.4091,27,1,23,1702.35,0.2705,0.1999,7,9,3,1,1,695,12,0
USR_06399,7,0.875,24,0,36,1436.86,0.3197,-0.8338,5,7,2,1,1,1120,9,0
USR_06400,5,0.7143,24,0,130,302.19,0.7034,0.6099,4,8,1,0,0,658,12,0
USR_06401,16,0.8889,29,2,31,2249.44,0.7369,0.2734,13,17,5,0,0,920,0,0
USR_06402,19,0.95,6,2,16,147.31,0.2336,-0.2052,15,19,6,1,1,392,4,0
USR_06403,12,0.7059,1,1,18,964.77,0.6469,0.2181,10,12,4,1,1,1109,5,0
USR_06404,8,0.3636,18,1,36,2079.07,0.946,0.3872,6,7,2,1,1,980,1,0
USR_06405,9,1.0,17,1,11,295.15,0.109,0.9684,7,8,3,1,0,1102,1,0
USR_06406,7,0.3333,25,0,131,3603.17,0.5967,0.2676,6,10,2,1,1,897,9,0
USR_06407,10,0.9091,17,1,43,757.25,0.5596,-0.0501,8,12,3,0,1,789,6,0
USR_06408,16,1.0,3,2,26,896.22,0.3394,-0.0671,13,13,5,0,0,644,6,0
USR_06409,9,1.0,15,1,13,1702.07,0.7843,-0.345,7,10,3,0,0,1116,1,0
USR_06410,10,0.4762,11,1,44,929.36,0.6501,0.3502,8,10,3,0,0,1022,4,0
USR_06411,7,0.7778,26,1,9,230.46,0.8151,0.1537,6,10,2,0,1,517,0,0
USR_06412,1,0.5,21,0,90,50.74,0.8124,0.183,1,3,0,1,0,130,0,0
USR_06413,8,0.4,24,1,19,304.67,0.6129,0.1069,6,9,2,1,0,34,4,0
USR_06414,23,0.7188,21,3,38,327.06,0.5327,-0.7596,19,20,7,0,0,303,2,0
USR_06415,5,0.5,5,0,58,311.46,0.5601,-0.2896,4,4,1,1,1,103,13,0
USR_06416,12,0.5217,25,1,32,400.99,0.8102,-0.8401,10,11,4,1,0,277,4,0
USR_06417,7,0.35,3,1,32,68.16,0.1846,0.1331,6,9,2,0,1,158,0,0
USR_06418,11,0.5789,7,1,16,256.37,0.7265,-0.2075,9,10,3,0,0,1177,0,0
USR_06419,3,0.1875,4,0,136,1029.72,0.6909,-0.0247,2,6,1,1,1,141,7,0
USR_06420,12,0.7059,2,1,13,1531.04,0.3627,-0.0663,10,11,4,0,1,763,0,0
USR_06421,19,0.6129,26,2,31,371.32,0.9023,0.5629,16,19,6,1,0,441,1,0
USR_06422,6,0.4,4,0,115,1155.82,0.825,-0.1639,5,5,2,1,0,233,3,0
USR_06423,10,0.7692,2,1,18,83.8,0.6363,-0.1316,8,11,3,0,0,850,1,0
USR_06424,12,0.5714,2,1,40,825.59,0.9367,-0.2937,10,10,4,1,1,1165,5,0
USR_06425,5,0.5,19,0,85,1716.01,0.5194,-0.3104,4,5,1,0,0,955,4,0
USR_06426,4,0.8,6,0,121,1004.79,0.5318,-0.1108,4,5,1,1,0,1171,0,0
USR_06427,5,0.4167,20,0,182,651.18,0.9251,-0.1456,4,8,1,0,0,720,9,0
USR_06428,11,1.0,7,1,23,86.46,0.6069,0.0825,9,12,3,0,0,818,3,0
USR_06429,3,0.3333,6,0,194,3018.02,0.5415,-0.494,3,3,1,0,0,201,5,0
USR_06430,21,0.6176,4,2,12,3142.47,0.3816,-0.3592,17,21,7,1,0,1027,0,0
USR_06431,14,0.9333,6,1,34,1165.28,0.5157,0.0838,12,15,4,1,0,905,5,0
USR_06432,19,0.6552,7,2,38,1930.44,0.5533,-0.3857,16,17,6,0,0,327,2,0
USR_06433,18,0.8571,25,2,5,666.25,0.343,-0.0344,15,16,6,1,0,445,4,0
USR_06434,6,0.4286,15,0,159,1223.01,0.6309,0.0676,5,9,2,1,1,744,2,0
USR_06435,16,0.64,12,2,21,1301.62,0.8041,-0.0647,13,14,5,0,0,45,13,0
USR_06436,11,0.5,27,1,38,632.23,0.9074,-0.0906,9,12,3,1,0,986,1,0
USR_06437,12,0.5455,14,1,37,343.28,0.5934,0.0445,10,14,4,1,0,358,12,0
USR_06438,12,0.8,26,1,42,1339.48,0.7491,-0.2669,10,14,4,0,0,117,12,0
USR_06439,15,0.75,11,2,41,2989.79,0.3596,0.5621,13,14,5,1,1,416,3,0
USR_06440,23,0.7419,29,3,33,1796.42,0.5037,-0.218,19,20,7,0,0,1007,2,0
USR_06441,21,0.84,5,2,11,873.65,0.5916,0.288,17,18,7,1,0,350,3,0
USR_06442,3,0.2,15,0,53,821.44,0.6688,0.2206,3,7,1,1,0,660,13,0
USR_06443,11,0.5789,13,1,37,860.09,0.2197,-0.6179,9,10,3,0,1,979,5,0
USR_06444,17,0.6296,26,2,31,106.91,0.86,-0.36,14,16,5,1,0,69,4,0
USR_06445,12,0.5714,8,1,34,610.86,0.3704,0.1067,10,13,4,1,0,919,0,0
USR_06446,6,0.5455,10,0,94,559.62,0.7793,0.6519,5,6,2,0,0,367,10,0
USR_06447,17,0.6296,9,2,41,253.19,0.3096,0.2323,14,18,5,0,1,843,0,0
USR_06448,17,0.6538,18,2,7,1546.02,0.2794,0.3956,14,17,5,0,1,250,0,0
USR_06449,19,0.6129,6,2,36,833.38,0.4574,-0.0756,16,20,6,1,0,192,2,0
USR_06450,10,0.6667,14,1,15,81.97,0.37,0.4806,8,10,3,1,1,952,4,0
USR_06451,21,0.7241,18,2,4,802.62,0.4287,0.3612,18,21,7,0,0,975,11,0
