beneficiary_id,age_bracket,region_encoded,grant_type_encoded,dependant_count,has_proxy,redemption_channel_pref_encoded,avg_redemption_amount,redemption_frequency,days_since_last_payment,digital_literacy_score,household_size_estimate,enrollment_duration_days
BEN_03389,2,4,2,2,0,1,258.51,1,79,0.6693,4,827
BEN_03390,4,0,0,1,0,2,1205.26,1,61,0.4531,4,303
BEN_03391,5,4,1,1,0,1,1218.6,0,14,0.1218,2,907
BEN_03392,3,2,3,2,0,2,254.79,1,77,0.6507,6,904
BEN_03393,4,2,1,1,0,0,1120.33,2,18,0.5492,2,1275
BEN_03394,5,6,1,1,0,1,1267.71,3,64,0.3149,4,703
BEN_03395,5,8,0,1,0,4,1164.68,1,12,0.371,3,368
BEN_03396,5,8,0,0,0,1,1138.05,0,66,0.1684,1,314
BEN_03397,1,5,0,0,0,1,1331.68,0,46,0.6926,2,1052
BEN_03398,4,0,2,1,0,1,273.28,0,11,0.4721,2,784
BEN_03399,2,2,3,2,0,3,277.07,2,8,0.7956,6,316
BEN_03400,3,3,3,0,0,4,272.69,1,46,0.5139,3,194
BEN_03401,3,2,1,0,0,1,1344.34,0,72,0.7738,3,1096
BEN_03402,4,4,0,3,0,4,1339.7,0,76,0.3498,4,209
BEN_03403,4,2,0,0,1,0,1339.23,1,18,0.5543,1,1336
BEN_03404,5,0,0,2,0,0,1250.9,1,18,0.4138,3,564
BEN_03405,3,3,0,1,0,4,1160.37,2,23,0.6927,4,980
BEN_03406,5,13,3,1,1,1,240.55,2,3,0.3142,2,1347
BEN_03407,2,6,1,2,1,4,1149.19,1,19,0.7579,3,509
BEN_03408,5,12,0,1,0,1,1313.67,0,26,0.1464,3,43
BEN_03409,5,0,2,1,0,2,290.37,1,27,0.2695,5,723
BEN_03410,3,8,0,0,1,1,1308.46,0,56,0.5865,2,1470
BEN_03411,2,8,0,3,0,1,1205.28,2,10,0.4879,5,339
BEN_03412,5,4,1,0,0,4,1267.1,0,66,0.1877,1,454
BEN_03413,5,11,2,0,0,2,253.47,1,4,0.2444,1,838
BEN_03414,5,5,0,2,0,4,1333.66,0,83,0.3714,5,705
BEN_03415,2,5,3,2,0,0,250.19,2,84,0.8486,4,506
BEN_03416,3,3,1,2,0,3,1221.06,1,44,0.3663,5,202
BEN_03417,3,1,2,6,0,0,288.26,2,4,0.7163,7,265
BEN_03418,4,13,1,3,0,1,1321.16,0,27,0.4552,4,266
BEN_03419,5,13,1,2,0,0,1165.4,1,16,0.0791,6,1425
BEN_03420,4,13,2,1,1,3,269.96,2,0,0.3719,4,1420
BEN_03421,4,1,3,0,0,0,295.35,0,75,0.3644,2,584
BEN_03422,3,0,2,0,0,2,285.88,3,33,0.5659,1,839
BEN_03423,3,1,1,1,0,0,1136.12,0,24,0.7016,2,71
BEN_03424,3,0,4,0,1,0,1176.14,0,44,0.7706,1,988
BEN_03425,4,13,0,3,0,1,1334.19,3,40,0.2636,4,670
BEN_03426,4,8,0,2,0,3,1310.04,3,23,0.3758,3,1451
BEN_03427,4,13,0,1,0,4,1206.76,1,43,0.572,3,1077
BEN_03428,4,4,0,1,1,0,1389.1,1,42,0.2659,3,768
BEN_03429,3,10,0,0,0,1,1283.27,0,49,0.5552,2,1415
BEN_03430,5,0,2,1,1,2,297.16,1,7,0.4527,6,832
BEN_03431,5,1,1,1,1,2,1151.99,0,47,0.2385,2,134
BEN_03432,3,4,0,1,0,0,1127.3,1,42,0.3913,2,774
BEN_03433,2,4,2,0,0,1,274.29,1,35,0.5402,2,1155
BEN_03434,2,3,0,0,0,4,1347.51,1,3,0.6528,1,381
BEN_03435,5,10,1,0,1,4,1291.8,1,57,0.138,1,350
BEN_03436,5,9,2,3,0,4,242.52,1,25,0.1474,5,1400
BEN_03437,5,3,2,1,0,0,243.26,0,65,0.2911,2,351
BEN_03438,2,7,0,1,0,2,1291.36,4,36,0.7123,2,1146
BEN_03439,2,12,4,3,0,4,1349.98,0,75,0.8219,5,407
BEN_03440,5,3,0,2,1,4,1238.11,0,29,0.3289,5,623
BEN_03441,4,4,1,2,0,0,1137.54,0,18,0.4985,5,1099
BEN_03442,5,11,2,0,0,3,281.27,1,85,0.3798,2,1225
BEN_03443,4,12,2,3,0,0,277.81,0,12,0.4467,6,218
BEN_03444,4,5,2,0,1,0,262.63,1,25,0.3327,2,866
BEN_03445,4,1,1,2,0,3,1348.87,1,44,0.6312,3,752
BEN_03446,5,3,1,4,0,1,1281.48,0,51,0.3349,6,845
BEN_03447,2,1,2,2,0,2,243.73,0,48,0.9503,3,1230
BEN_03448,4,10,0,2,0,1,1270.55,1,3,0.5042,6,973
BEN_03449,5,3,0,0,0,1,1181.23,4,47,0.1883,1,556
BEN_03450,4,12,0,3,0,2,1181.33,2,61,0.2391,4,1098
BEN_03451,3,2,2,1,0,2,261.88,0,65,0.5101,3,1231
BEN_03452,4,10,2,2,0,2,255.75,1,89,0.3506,4,1493
BEN_03453,4,0,0,3,0,4,1133.3,0,10,0.7749,6,443
BEN_03454,5,1,0,1,1,0,1260.14,0,56,0.2596,4,1462
BEN_03455,5,6,1,1,0,2,1364.69,1,15,0.349,2,1127
BEN_03456,4,2,0,1,0,0,1203.73,0,14,0.4989,2,615
BEN_03457,3,1,0,0,0,3,1240.7,1,19,0.7651,4,613
BEN_03458,3,12,0,1,0,4,1286.96,0,60,0.5387,3,455
BEN_03459,5,4,1,1,0,3,1361.29,0,30,0.2132,2,463
BEN_03460,4,12,0,2,1,1,1381.45,1,63,0.2549,4,91
BEN_03461,5,12,2,1,0,3,241.07,2,20,0.2924,6,198
BEN_03462,4,2,1,0,0,3,1173.31,3,63,0.5508,2,127
BEN_03463,3,0,4,1,0,2,1306.34,1,24,0.5229,3,727
BEN_03464,2,0,0,0,0,1,1275.81,0,45,0.7608,1,696
BEN_03465,3,0,1,0,0,0,1319.99,2,5,0.6105,1,179
BEN_03466,5,10,4,0,0,1,1190.33,3,13,0.1053,2,1321
BEN_03467,5,0,4,0,0,2,1347.8,2,39,0.3877,2,149
BEN_03468,3,0,0,0,0,3,1362.0,1,14,0.7386,2,629
BEN_03469,4,6,3,1,1,0,278.1,0,79,0.3871,3,734
BEN_03470,5,6,3,3,0,1,251.92,1,54,0.0643,6,270
BEN_03471,5,9,2,4,0,1,268.44,1,3,0.3549,5,1343
BEN_03472,1,10,1,2,0,1,1143.7,0,35,0.7239,6,235
BEN_03473,4,3,4,2,0,4,1349.07,1,59,0.4201,7,147
BEN_03474,3,2,2,2,0,1,279.18,0,27,0.7149,3,600
BEN_03475,2,0,3,0,0,3,243.73,1,54,0.9941,2,803
BEN_03476,3,9,4,1,0,2,1388.79,0,59,0.4448,3,350
BEN_03477,4,2,0,1,0,2,1388.45,1,32,0.6669,3,515
BEN_03478,2,3,3,1,0,4,249.46,0,13,0.7872,3,575
BEN_03479,5,0,0,3,0,0,1235.56,0,41,0.265,4,733
BEN_03480,5,7,4,4,0,3,1155.46,3,79,0.2461,5,353
BEN_03481,3,10,3,3,1,1,284.27,0,19,0.5165,7,766
BEN_03482,4,2,1,1,1,2,1319.52,0,2,0.7487,2,196
BEN_03483,3,6,2,3,0,4,297.42,0,42,0.5685,5,1204
BEN_03484,4,3,2,3,1,2,248.66,1,31,0.2609,6,1460
BEN_03485,1,6,3,1,0,2,257.47,1,71,0.9264,3,1454
BEN_03486,4,13,2,1,0,0,257.92,2,31,0.2586,3,612
BEN_03487,5,1,2,1,1,2,242.49,0,65,0.5077,2,703
BEN_03488,1,10,0,2,0,3,1129.77,0,12,0.8495,6,634
BEN_03489,3,7,0,1,0,3,1275.56,1,84,0.5174,3,119
BEN_03490,2,12,4,1,0,1,1172.69,1,14,0.6164,2,1441
BEN_03491,2,13,0,3,0,2,1242.67,1,32,0.6413,5,265
BEN_03492,3,6,4,1,0,1,1207.0,2,7,0.3328,2,1340
BEN_03493,3,12,4,2,0,2,1253.71,1,69,0.7426,3,68
BEN_03494,3,10,2,1,0,2,269.68,1,33,0.5438,2,668
BEN_03495,4,10,0,1,0,1,1129.32,3,12,0.2596,3,1420
BEN_03496,3,7,4,2,0,0,1398.21,0,88,0.4051,4,136
BEN_03497,5,4,2,4,0,1,243.9,3,40,0.3964,6,580
BEN_03498,4,5,1,3,0,4,1329.09,2,9,0.2385,5,1133
BEN_03499,3,1,4,2,0,0,1125.91,1,53,0.6603,3,947
BEN_03500,4,1,4,0,0,2,1322.25,2,39,0.5464,2,806
BEN_03501,5,6,3,0,1,4,274.81,1,32,0.3458,6,1312
BEN_03502,4,3,2,2,1,3,244.67,0,82,0.291,6,113
BEN_03503,2,1,0,2,0,3,1335.51,1,25,0.7872,3,1417
BEN_03504,2,12,1,1,0,0,1238.55,0,82,0.5919,2,718
BEN_03505,3,5,3,2,0,4,283.59,1,52,0.498,3,1219
BEN_03506,5,0,2,0,1,1,240.33,0,12,0.2372,1,835
BEN_03507,5,4,4,0,0,4,1299.26,1,77,0.0647,1,879
BEN_03508,4,3,0,2,0,4,1139.41,1,56,0.4604,5,1171
BEN_03509,2,1,0,1,0,3,1318.34,0,72,0.7261,3,1087
BEN_03510,4,2,2,1,0,2,261.72,2,12,0.4883,2,598
BEN_03511,5,4,4,2,1,1,1221.8,0,35,0.1123,5,796
BEN_03512,5,2,4,2,0,0,1258.18,2,60,0.2352,3,664
BEN_03513,5,3,3,1,0,4,286.43,0,66,0.4295,3,316
BEN_03514,3,0,0,3,1,2,1321.44,0,25,0.8447,4,942
BEN_03515,2,12,1,0,0,1,1128.59,1,10,0.645,2,650
BEN_03516,5,0,2,3,0,2,288.38,1,49,0.3431,7,836
BEN_03517,4,5,0,1,0,1,1323.11,4,55,0.3891,3,372
BEN_03518,3,12,2,4,0,2,248.98,2,16,0.533,6,1377
BEN_03519,4,8,2,2,0,3,270.25,0,55,0.4507,4,855
BEN_03520,5,13,0,1,1,2,1181.12,0,3,0.3215,3,1461
BEN_03521,4,3,0,0,0,1,1314.5,0,88,0.3808,2,816
BEN_03522,4,12,3,2,0,4,267.53,1,8,0.5093,3,290
BEN_03523,5,7,0,2,0,1,1135.15,1,46,0.2785,5,955
BEN_03524,2,11,2,2,1,4,298.08,1,29,0.8017,4,251
BEN_03525,5,0,2,5,0,0,279.36,0,48,0.3146,7,1103
BEN_03526,3,3,3,0,0,4,283.26,1,89,0.4357,1,1399
BEN_03527,2,7,1,1,0,4,1364.59,1,79,0.6106,2,1420
BEN_03528,2,4,0,2,0,4,1155.78,0,28,0.6452,4,1453
BEN_03529,4,5,0,0,0,1,1248.61,2,25,0.3838,1,133
BEN_03530,2,4,1,1,0,4,1284.44,2,18,0.6274,3,385
BEN_03531,3,6,2,1,0,2,287.05,0,18,0.6061,5,1470
BEN_03532,3,2,2,0,0,0,299.29,1,62,0.7854,4,948
BEN_03533,4,0,3,0,1,2,277.23,1,12,0.4628,2,60
BEN_03534,2,2,3,6,0,3,292.25,1,36,0.8444,8,1170
BEN_03535,3,0,1,4,0,0,1189.61,3,34,0.708,7,1242
BEN_03536,4,6,2,2,0,2,299.99,1,72,0.5147,5,56
BEN_03537,2,8,0,3,0,4,1330.37,3,3,0.5574,4,1091
BEN_03538,5,4,0,7,1,0,1330.14,0,44,0.2666,9,377
BEN_03539,2,2,0,2,1,0,1157.43,3,16,0.996,4,1102
BEN_03540,4,3,0,1,0,1,1337.63,0,70,0.3252,3,659
BEN_03541,3,13,2,1,0,0,260.16,0,20,0.4761,5,804
BEN_03542,1,0,1,1,0,0,1233.06,1,6,1.0,2,159
BEN_03543,5,6,0,3,0,3,1231.88,1,72,0.2981,5,991
BEN_03544,3,12,2,1,0,1,289.38,1,11,0.5155,2,1094
BEN_03545,5,0,2,1,0,2,253.05,2,35,0.4318,2,1174
BEN_03546,1,6,4,2,0,2,1384.8,2,40,0.7452,6,1110
BEN_03547,5,11,3,3,0,1,260.44,0,80,0.2862,4,1035
BEN_03548,4,3,2,4,1,2,276.45,0,20,0.3136,6,211
BEN_03549,3,10,2,1,1,2,243.89,1,46,0.3802,2,311
BEN_03550,2,3,2,0,0,4,292.68,0,1,0.6022,1,926
BEN_03551,5,1,4,3,0,0,1295.17,3,65,0.4341,6,1240
BEN_03552,4,10,3,1,0,3,268.53,4,77,0.4618,4,566
BEN_03553,3,0,1,4,0,2,1225.72,0,34,0.7395,7,1444
BEN_03554,2,1,2,2,1,4,263.45,0,21,0.847,4,423
BEN_03555,3,1,0,1,0,4,1234.17,1,63,0.6264,7,627
BEN_03556,4,0,2,1,0,0,281.36,2,53,0.4268,2,639
BEN_03557,4,0,3,1,1,0,249.33,1,13,0.4715,3,1469
BEN_03558,4,1,4,1,0,3,1267.52,0,71,0.4941,4,741
BEN_03559,4,3,0,1,0,1,1232.96,3,63,0.1666,3,582
BEN_03560,2,5,0,0,0,1,1394.02,0,17,0.4674,2,826
BEN_03561,3,5,1,1,0,1,1176.08,2,10,0.4137,3,910
BEN_03562,3,0,0,1,0,0,1380.34,1,88,0.7245,2,327
BEN_03563,2,0,3,0,0,2,260.7,0,3,0.8298,3,957
BEN_03564,5,0,0,1,0,3,1367.8,1,63,0.5856,4,49
BEN_03565,5,5,2,2,0,1,283.79,2,41,0.1427,4,512
BEN_03566,3,11,2,3,0,4,259.15,4,24,0.4741,6,739
BEN_03567,4,11,0,0,1,3,1153.48,0,30,0.3506,2,1027
BEN_03568,3,10,1,2,0,1,1332.57,1,83,0.5002,4,922
BEN_03569,4,8,0,2,0,0,1230.84,4,12,0.3717,3,1378
BEN_03570,2,6,3,0,1,0,278.97,2,52,0.6134,1,1343
BEN_03571,4,5,3,2,1,4,251.29,1,88,0.2335,3,635
BEN_03572,2,3,3,2,1,0,245.15,1,24,0.7763,4,703
BEN_03573,3,4,0,0,0,1,1327.77,1,44,0.4062,4,1032
BEN_03574,2,1,3,1,0,2,246.78,0,72,0.8208,3,1099
BEN_03575,4,12,4,0,0,1,1329.73,1,88,0.6012,2,789
BEN_03576,4,3,0,1,1,1,1388.63,0,73,0.6166,5,384
BEN_03577,5,0,4,1,0,0,1374.67,2,85,0.3573,3,443
BEN_03578,3,3,0,1,0,2,1198.91,0,77,0.4986,4,578
BEN_03579,3,10,0,3,0,0,1156.51,0,85,0.3757,5,1430
BEN_03580,3,3,0,2,0,2,1240.7,1,65,0.3822,5,512
BEN_03581,3,0,1,1,1,2,1367.76,1,54,0.7806,3,648
BEN_03582,4,12,1,1,0,3,1244.18,1,27,0.2859,3,640
BEN_03583,2,1,0,1,0,2,1169.53,2,52,0.748,3,797
BEN_03584,3,6,1,2,0,1,1380.61,1,52,0.448,5,604
BEN_03585,3,1,0,3,0,0,1148.81,2,11,0.88,5,928
BEN_03586,4,0,0,0,0,0,1376.28,0,60,0.4363,3,1426
BEN_03587,5,0,2,2,1,0,292.82,3,40,0.5806,4,1103
BEN_03588,5,4,2,0,1,1,270.6,1,69,0.1232,7,586
BEN_03589,2,8,0,0,1,4,1175.68,2,66,0.6541,1,1332
BEN_03590,2,2,4,2,0,3,1321.46,1,76,0.7065,3,400
BEN_03591,5,12,1,3,1,4,1266.77,1,86,0.171,5,208
BEN_03592,3,8,1,3,0,0,1375.25,2,25,0.332,5,194
BEN_03593,1,11,3,0,0,2,266.18,2,68,0.8031,1,872
BEN_03594,3,3,0,2,0,1,1240.38,1,59,0.5263,5,613
BEN_03595,4,3,2,0,0,1,294.64,1,81,0.2768,2,1014
BEN_03596,4,0,0,0,0,0,1249.66,2,32,0.6672,1,794
BEN_03597,3,5,2,0,0,1,252.95,2,0,0.5314,2,503
BEN_03598,4,8,0,2,0,3,1197.1,2,80,0.2866,6,164
BEN_03599,4,0,4,2,0,1,1198.26,0,47,0.5231,4,187
BEN_03600,4,9,2,2,0,4,250.0,1,73,0.473,4,408
BEN_03601,4,3,0,2,0,1,1162.23,0,11,0.2197,3,122
BEN_03602,4,1,0,3,1,0,1394.37,2,80,0.3922,4,770
BEN_03603,4,3,1,1,0,1,1224.05,1,37,0.2752,3,202
BEN_03604,4,4,1,0,0,1,1282.69,1,16,0.3889,1,329
BEN_03605,3,10,0,1,0,4,1363.27,1,43,0.4371,5,935
BEN_03606,4,8,1,1,0,4,1381.7,1,1,0.5419,2,1344
BEN_03607,5,6,1,2,1,3,1174.38,2,40,0.3023,4,704
BEN_03608,2,4,0,2,1,3,1127.78,2,41,0.5152,3,1426
BEN_03609,4,1,4,3,0,2,1284.04,3,11,0.6359,4,807
BEN_03610,3,5,0,2,0,1,1123.23,1,3,0.4767,5,31
BEN_03611,2,11,2,2,0,0,254.62,1,39,0.7016,5,1263
BEN_03612,1,5,2,1,0,4,273.59,1,59,0.7866,3,889
BEN_03613,2,1,1,0,1,4,1273.6,1,6,0.8433,2,1239
BEN_03614,4,10,1,2,1,1,1234.71,1,50,0.3961,3,1145
BEN_03615,4,12,3,2,0,0,268.88,2,10,0.4533,4,977
BEN_03616,3,6,2,1,0,1,271.73,0,10,0.4345,3,292
BEN_03617,3,1,0,3,0,1,1257.1,0,51,0.5098,5,1372
BEN_03618,4,5,2,1,0,2,287.51,0,46,0.4108,2,1149
BEN_03619,4,1,2,1,1,0,277.33,0,86,0.4681,4,1139
BEN_03620,2,12,4,3,0,1,1328.07,3,72,0.8769,5,165
BEN_03621,4,0,2,1,1,0,286.77,1,24,0.554,3,868
BEN_03622,4,0,1,2,0,2,1382.99,1,30,0.3837,3,729
BEN_03623,4,9,0,0,1,0,1222.31,1,55,0.3991,1,866
BEN_03624,5,2,1,5,0,4,1326.28,0,76,0.3215,7,31
BEN_03625,1,12,3,2,0,1,276.34,0,89,0.8784,5,1140
BEN_03626,5,3,4,0,0,2,1214.61,0,68,0.2599,2,422
BEN_03627,4,10,2,0,0,1,274.03,1,37,0.3289,2,1456
BEN_03628,3,10,0,2,0,4,1279.3,1,57,0.3349,3,359
BEN_03629,2,11,3,3,1,1,267.93,1,49,0.4786,6,1096
BEN_03630,3,13,2,0,1,0,281.5,1,24,0.4925,1,446
BEN_03631,3,8,2,3,0,0,288.59,1,35,0.4295,5,58
BEN_03632,5,9,2,1,0,1,278.03,4,63,0.2056,2,1254
BEN_03633,2,2,0,3,0,2,1207.35,0,9,0.8952,4,756
BEN_03634,5,9,2,2,0,1,277.34,2,46,0.4161,4,930
BEN_03635,1,4,2,2,1,0,248.28,2,22,1.0,4,806
BEN_03636,1,4,0,2,1,4,1352.28,2,32,0.6316,4,942
BEN_03637,3,9,3,2,0,4,263.28,3,34,0.3163,6,1011
BEN_03638,5,0,2,2,0,3,286.32,0,57,0.3554,4,792
BEN_03639,5,12,1,1,1,1,1164.53,0,26,0.0625,2,456
BEN_03640,2,4,2,1,1,1,251.57,3,52,0.723,2,575
BEN_03641,1,4,1,2,0,0,1304.93,1,15,0.8124,5,910
BEN_03642,5,0,0,1,0,0,1162.17,2,8,0.3902,2,1113
BEN_03643,2,1,1,2,0,3,1311.55,2,22,0.8501,4,171
BEN_03644,5,12,3,3,1,2,281.54,1,32,0.1249,5,461
BEN_03645,3,3,2,2,1,4,291.83,0,78,0.3575,3,269
BEN_03646,4,2,0,1,0,2,1161.98,1,74,0.6816,3,418
BEN_03647,4,4,0,0,0,0,1322.0,1,33,0.4557,3,1107
BEN_03648,4,9,0,1,1,3,1165.41,1,79,0.2391,2,1227
BEN_03649,3,3,0,1,0,2,1356.39,0,12,0.5189,2,805
BEN_03650,4,4,3,2,0,1,265.19,1,53,0.4767,4,784
BEN_03651,5,5,2,2,0,1,278.55,0,76,0.097,4,344
BEN_03652,4,3,0,0,0,4,1330.37,1,18,0.3648,2,872
BEN_03653,5,8,3,0,0,1,272.6,0,67,0.1724,3,1376
BEN_03654,2,2,0,2,0,0,1169.27,2,88,0.8837,5,1422
BEN_03655,3,2,1,3,0,2,1242.41,2,46,0.6996,4,553
BEN_03656,4,6,1,4,0,1,1333.35,1,37,0.2574,6,860
BEN_03657,2,13,0,2,1,3,1294.64,0,40,0.829,6,507
BEN_03658,3,0,0,1,0,2,1129.28,1,32,0.7966,5,374
BEN_03659,4,5,1,2,1,1,1381.92,0,57,0.3705,3,542
BEN_03660,4,3,0,1,1,1,1231.32,0,14,0.1923,4,116
BEN_03661,4,4,3,0,1,4,279.65,1,45,0.1712,4,848
BEN_03662,4,1,0,2,0,4,1382.54,0,14,0.5946,6,1444
BEN_03663,4,4,0,0,1,0,1382.35,0,34,0.3283,2,103
BEN_03664,3,9,0,2,0,0,1377.15,2,73,0.4452,5,1125
BEN_03665,4,3,1,1,1,4,1312.27,4,13,0.3509,2,254
BEN_03666,5,0,0,2,0,1,1157.87,2,54,0.4026,5,1007
BEN_03667,2,1,0,5,0,2,1390.15,1,75,0.8705,7,731
BEN_03668,4,2,4,1,0,0,1226.61,0,61,0.5366,4,1224
BEN_03669,5,0,3,2,1,0,285.49,1,74,0.3568,4,1468
BEN_03670,4,1,1,0,0,0,1131.69,0,78,0.5207,2,786
BEN_03671,3,12,2,0,0,4,249.81,1,9,0.5877,2,908
BEN_03672,3,0,2,0,0,0,278.53,2,50,0.7605,3,915
BEN_03673,5,13,0,2,0,1,1132.29,3,55,0.3943,5,406
BEN_03674,3,2,3,3,1,3,254.71,0,61,0.5696,5,499
BEN_03675,3,0,0,2,0,1,1191.23,0,3,0.7446,4,1189
BEN_03676,2,2,1,1,0,3,1199.24,0,5,0.929,4,356
BEN_03677,1,2,3,4,0,1,294.9,1,11,0.976,5,351
BEN_03678,3,11,2,0,0,4,297.78,1,9,0.3873,2,465
BEN_03679,4,6,0,0,0,1,1277.25,0,81,0.19,1,1272
BEN_03680,3,1,0,2,0,0,1250.15,2,38,0.7066,4,1003
BEN_03681,2,5,0,4,1,4,1262.64,1,54,0.7746,5,219
BEN_03682,4,13,0,4,1,1,1279.22,3,2,0.2381,6,127
BEN_03683,5,6,1,1,1,1,1184.74,1,26,0.1891,2,46
BEN_03684,5,3,0,0,0,4,1244.0,1,57,0.1113,1,543
BEN_03685,3,4,3,0,0,2,281.25,2,17,0.5876,1,1249
BEN_03686,5,3,0,1,0,1,1253.41,0,48,0.3698,3,754
BEN_03687,4,12,4,4,0,4,1191.23,1,46,0.3662,6,396
BEN_03688,3,0,2,0,0,3,242.2,3,64,0.7513,1,946
BEN_03689,3,3,0,1,0,4,1164.68,1,14,0.4989,4,1035
BEN_03690,4,0,1,2,1,4,1330.2,0,20,0.6917,4,697
BEN_03691,5,11,1,2,0,1,1180.12,0,70,0.0846,4,126
BEN_03692,4,1,0,1,0,0,1267.68,2,88,0.4827,3,792
BEN_03693,4,3,3,3,0,2,254.87,1,20,0.3211,5,1426
BEN_03694,4,11,1,2,0,3,1212.36,1,67,0.4698,3,905
BEN_03695,4,10,0,1,1,4,1273.05,0,45,0.2387,3,550
BEN_03696,4,7,0,1,0,3,1274.49,1,37,0.4115,2,1064
BEN_03697,5,3,0,1,1,1,1232.07,1,36,0.3689,3,1376
BEN_03698,4,3,2,0,0,0,271.09,1,27,0.4727,2,862
BEN_03699,2,12,3,1,0,4,249.51,0,68,0.647,3,263
BEN_03700,4,0,2,0,0,2,282.33,0,52,0.5527,1,100
BEN_03701,2,6,4,3,0,4,1141.79,0,18,0.7322,4,1412
BEN_03702,2,10,0,1,1,0,1212.01,0,45,0.7269,5,469
BEN_03703,4,6,0,0,0,4,1234.2,2,22,0.2074,2,1333
BEN_03704,3,13,1,2,0,2,1371.87,1,88,0.3778,5,623
BEN_03705,2,10,4,0,0,4,1243.52,1,4,0.7059,3,1217
BEN_03706,3,1,2,1,0,1,274.35,2,89,0.8448,3,120
BEN_03707,5,5,1,2,0,1,1391.31,1,24,0.2501,4,890
BEN_03708,4,0,2,2,0,0,244.79,2,58,0.52,5,662
BEN_03709,5,2,2,0,1,1,280.7,2,76,0.3725,1,863
BEN_03710,5,10,1,2,0,1,1159.85,2,66,0.2572,3,1034
BEN_03711,3,2,2,1,0,3,273.98,2,56,0.6264,2,1055
BEN_03712,4,6,1,4,0,1,1247.87,0,13,0.4492,5,1346
BEN_03713,1,6,0,1,0,4,1259.29,1,45,0.9569,3,685
BEN_03714,3,3,3,1,0,0,262.69,1,52,0.342,3,631
BEN_03715,5,0,0,1,1,0,1253.86,2,72,0.5078,3,713
BEN_03716,5,12,0,0,0,1,1192.11,2,20,0.1432,2,182
BEN_03717,4,8,2,4,0,1,246.3,1,86,0.316,8,877
BEN_03718,1,1,0,1,0,3,1299.25,0,3,1.0,4,176
BEN_03719,4,3,4,1,0,1,1121.54,1,26,0.5124,3,663
BEN_03720,4,1,4,1,0,2,1289.39,1,6,0.4579,3,881
BEN_03721,3,0,1,2,0,0,1387.21,3,76,0.8304,6,1042
BEN_03722,3,1,0,1,1,2,1280.03,2,29,0.6649,5,582
BEN_03723,2,0,0,0,0,0,1235.82,0,19,0.8394,3,266
BEN_03724,5,3,0,1,0,0,1283.09,0,59,0.0871,2,533
BEN_03725,1,0,0,0,1,0,1146.0,2,42,1.0,2,797
BEN_03726,2,9,3,3,0,1,247.45,1,78,0.5125,5,154
BEN_03727,2,9,0,2,0,2,1130.5,4,77,0.6284,5,1461
BEN_03728,5,1,2,2,1,1,292.43,1,6,0.6533,3,364
BEN_03729,2,4,0,0,0,4,1156.55,0,48,0.6589,1,272
BEN_03730,4,5,1,0,1,3,1242.16,0,80,0.5439,3,176
BEN_03731,5,0,0,0,0,0,1226.68,0,1,0.2295,3,1328
BEN_03732,4,10,4,3,0,4,1195.49,1,35,0.3273,6,574
BEN_03733,4,0,2,4,1,1,255.72,0,33,0.5336,7,406
BEN_03734,3,12,0,0,0,4,1375.41,0,53,0.4605,1,1053
BEN_03735,4,0,2,1,0,2,264.18,2,21,0.484,4,1281
BEN_03736,2,2,1,3,1,3,1295.83,1,53,0.9236,6,894
BEN_03737,3,4,2,2,0,4,240.2,0,27,0.5812,3,261
BEN_03738,4,11,2,1,0,3,285.96,1,28,0.4133,3,840
BEN_03739,5,5,0,0,0,2,1265.98,4,11,0.3994,1,613
BEN_03740,2,2,2,1,0,0,261.15,4,87,0.8672,4,1183
BEN_03741,3,6,3,1,0,4,263.66,1,87,0.683,2,835
BEN_03742,5,6,2,1,1,0,265.4,2,22,0.0394,3,972
BEN_03743,1,2,0,1,0,1,1366.52,2,1,1.0,2,1444
BEN_03744,4,2,3,0,0,3,241.51,0,10,0.7156,2,443
BEN_03745,3,3,1,4,0,1,1312.31,1,13,0.7125,6,238
BEN_03746,4,2,0,0,1,2,1371.86,1,34,0.4977,2,536
BEN_03747,4,2,2,0,0,3,240.3,1,20,0.4202,2,56
BEN_03748,3,12,1,2,0,1,1398.92,1,13,0.3459,4,239
BEN_03749,2,1,0,2,0,0,1162.01,2,2,0.8335,3,1230
BEN_03750,4,0,0,1,0,1,1197.94,1,21,0.5597,2,1057
BEN_03751,4,3,1,0,0,1,1216.58,0,80,0.3072,1,198
BEN_03752,2,11,1,0,0,3,1372.42,2,89,0.7151,2,55
BEN_03753,4,6,2,2,0,1,258.99,0,82,0.3967,4,853
BEN_03754,1,10,2,2,0,1,260.45,0,4,0.8439,5,645
BEN_03755,5,5,4,4,1,1,1259.33,0,10,0.2528,5,389
BEN_03756,4,7,2,1,0,0,256.34,1,73,0.27,2,414
BEN_03757,3,3,1,1,0,2,1271.93,1,69,0.5139,3,1100
BEN_03758,4,3,4,0,0,2,1360.95,1,8,0.1771,2,1012
BEN_03759,3,1,1,3,1,1,1125.6,1,69,0.7885,4,804
BEN_03760,5,5,0,2,0,1,1381.18,1,6,0.1156,4,727
BEN_03761,3,1,2,0,0,2,255.02,1,86,0.6531,2,895
BEN_03762,1,2,1,2,0,0,1285.46,1,25,0.9093,3,1256
BEN_03763,3,10,0,1,0,4,1133.21,1,67,0.6768,5,405
BEN_03764,4,2,2,1,0,4,246.47,0,45,0.6159,2,1174
BEN_03765,5,7,4,3,0,3,1363.19,3,42,0.1206,6,896
