region_encoded,day_of_week,day_of_month,is_payday_week,agent_count_in_region,active_beneficiaries_in_region,avg_historical_daily_demand,seasonal_index,recent_7d_avg_demand,pending_voucher_value_in_region,daily_demand_nad
3,3,24,0,7,514,5186.36,0.968,6205.94,41894.92,6487.26
3,0,10,0,9,501,10546.27,1.0349,11785.6,49983.56,10627.33
13,2,4,1,8,491,26273.75,1.0594,27818.39,45091.01,33819.82
5,0,11,0,8,462,5406.95,1.1359,4965.63,7202.53,6401.74
9,3,15,0,7,498,4527.93,0.8897,4436.9,56589.21,926.9
12,4,25,0,12,562,10807.35,0.9071,8717.2,80364.02,9291.15
6,6,8,0,6,537,21238.61,1.0492,21023.99,49712.64,16603.35
3,2,14,0,12,521,11201.44,1.0688,11806.88,14020.58,2852.46
1,0,10,0,10,538,4781.94,1.0777,5304.57,17252.52,4383.45
13,2,15,0,7,479,9826.53,0.9638,10992.38,18683.95,7891.9
4,5,21,0,7,498,19048.55,0.9113,19779.16,26501.04,7815.64
3,4,28,0,8,493,7521.03,0.8192,6173.65,41926.04,4580.24
11,5,11,0,6,506,11661.8,1.0669,10785.09,29624.1,3093.44
5,5,14,0,7,519,5855.7,1.0389,5154.91,49312.58,2383.03
0,5,29,0,11,513,5724.89,0.9772,6181.12,15041.44,2718.59
5,3,2,1,8,516,16542.34,1.084,17780.46,30630.68,24556.34
4,4,28,0,10,496,12838.54,1.073,14540.64,39548.98,10357.42
13,2,16,0,9,468,17448.4,1.0151,18624.47,12135.8,12156.8
6,2,14,0,8,502,4511.33,1.0251,5217.1,21030.39,5221.17
3,0,16,0,11,472,6507.33,1.0112,7224.36,11297.81,6888.4
12,6,28,0,9,490,5804.5,0.8322,6837.17,58518.86,4676.11
4,0,19,0,7,522,9596.22,0.938,8627.6,9759.14,4602.23
6,0,13,0,11,502,3470.76,1.0602,3843.69,69955.4,8131.16
0,5,29,0,11,514,9115.83,0.974,8561.73,16027.46,10918.37
6,6,1,1,4,536,18162.18,1.0261,19535.25,7694.45,26535.25
3,0,18,0,9,524,6219.79,0.8936,6008.11,24968.87,2882.9
3,1,3,1,8,475,6913.48,1.0058,7605.15,5000.0,9521.01
10,2,23,0,6,490,11811.65,0.868,12730.15,51560.12,2900.13
0,6,10,0,11,495,5971.25,1.1414,6797.85,53516.03,3890.15
0,2,24,0,6,505,22454.15,0.8037,23665.12,21349.08,7477.83
1,3,8,0,4,500,8591.92,1.1305,7773.63,158125.45,5622.41
9,2,2,1,12,503,25002.45,1.0279,26423.12,19281.26,33642.29
0,2,9,0,9,480,9425.27,1.086,11090.43,20643.24,5324.09
4,5,29,0,12,502,8845.89,0.9962,8260.67,60499.44,8988.95
0,3,7,0,8,501,5495.01,1.0714,6055.79,18271.9,500.0
0,5,2,1,9,470,2356.98,1.0335,2214.25,24633.87,2173.75
0,1,6,0,7,527,3564.17,1.1365,3666.68,35165.72,500.0
11,4,21,0,10,491,9339.94,0.9022,8506.03,66731.1,3881.53
5,6,27,0,6,514,6842.54,0.9641,7393.97,99805.36,5329.13
3,6,14,0,9,456,13908.57,1.0248,11980.88,7580.02,10587.82
5,0,12,0,9,544,5029.9,1.0572,5281.47,13629.99,3576.46
10,4,28,0,7,501,5509.25,1.0152,4484.98,6129.94,6392.21
5,4,21,0,8,525,10902.52,0.9545,10126.05,56897.86,500.0
0,0,22,0,8,508,15746.12,0.8978,16626.11,10573.99,7440.08
9,2,8,0,10,530,2888.39,1.1424,3039.95,46496.63,971.42
9,4,30,0,9,542,6785.41,0.9565,6931.34,8385.04,6354.93
10,6,6,0,9,541,4350.03,1.0045,4265.07,30553.56,6967.07
1,1,14,0,11,503,11073.69,1.0799,9812.15,23015.54,5760.58
3,1,1,1,4,482,9254.44,1.0506,10459.26,35475.91,10051.14
0,2,25,0,4,487,3602.9,0.9292,4033.48,20643.6,4942.24
3,1,26,0,8,548,6090.79,0.8746,5183.02,90280.92,2379.58
10,1,10,0,6,513,17363.17,1.1249,15606.87,14898.32,5915.21
4,6,12,0,7,492,6809.48,1.0586,6499.31,5241.24,500.0
11,1,28,0,7,516,7796.02,1.0663,8988.19,17829.9,5911.58
8,2,21,0,8,500,3105.06,0.882,3046.36,49325.1,2890.49
1,0,28,0,5,468,6951.13,0.9988,6689.05,5000.0,8077.56
5,6,1,1,8,520,10801.58,1.1161,11887.7,49725.36,20584.44
5,1,29,0,4,490,5188.32,1.0049,5862.78,102023.43,1218.99
5,4,16,0,8,517,6675.57,0.9503,7771.91,24413.61,2360.51
4,5,24,0,7,438,9242.77,0.9003,9416.56,5000.0,9239.22
9,6,11,0,9,495,9663.38,1.0542,11133.54,13242.47,6340.15
0,4,18,0,6,475,10692.25,0.8226,9158.63,29858.35,9551.61
1,5,8,0,3,517,6831.2,1.0011,6380.24,8313.95,664.96
10,0,7,0,3,527,5076.14,0.9689,5583.85,19236.52,9205.12
12,1,16,0,8,515,8575.37,0.8737,10068.36,44127.0,1944.81
3,1,18,0,7,508,5652.81,0.9623,5675.27,22770.44,4039.79
7,6,1,1,6,470,6897.85,0.9436,7148.69,67287.96,13215.94
13,4,14,0,9,492,7124.31,1.0835,7052.69,11262.44,4570.08
1,2,18,0,16,513,6485.52,0.8656,6075.41,17206.91,12102.64
0,3,29,0,8,497,10941.47,1.0263,12434.6,19202.13,12828.07
5,0,2,1,6,458,8025.77,0.9851,7252.52,43249.19,10174.68
5,2,26,0,4,476,8809.47,0.8817,7172.43,12553.42,7435.33
12,2,9,0,11,494,18609.27,1.0669,22287.23,53414.15,11619.84
7,0,29,0,11,491,3925.4,1.0024,4142.08,119871.3,8975.79
9,2,6,0,7,523,5242.17,1.1188,5657.49,13576.07,3036.9
3,2,3,1,9,491,6444.48,1.0351,7699.85,56608.19,14410.84
6,0,1,1,15,491,6527.61,1.0095,5292.74,51128.26,9021.42
2,2,22,0,12,511,17078.0,0.9006,16583.05,32318.68,10248.68
12,1,7,0,11,510,10163.41,1.1442,11222.08,50169.4,9704.66
13,4,13,0,7,528,11694.86,1.0633,9722.42,25840.87,8546.48
12,3,7,0,10,513,8905.32,1.1125,7175.78,42216.4,9855.03
0,3,16,0,7,495,14623.63,0.9567,12890.71,48623.23,5805.27
11,6,29,0,6,468,7796.98,0.9946,8404.76,12356.06,2738.3
13,3,14,0,6,496,20875.67,0.9432,19858.99,12767.21,11968.19
2,2,12,0,2,522,7297.04,1.1007,6112.45,32686.93,3970.39
13,3,23,0,8,516,6328.72,0.8337,7488.9,26584.1,8837.36
4,1,23,0,5,472,20978.26,1.0164,21885.46,67850.05,11941.89
0,0,14,0,7,510,9815.32,1.0156,9061.43,39478.67,13793.65
13,5,11,0,11,491,11502.35,1.1637,12671.97,9406.07,11779.75
6,3,5,1,10,493,4616.72,0.9742,4778.04,24998.45,10577.97
2,4,12,0,6,481,3849.33,1.1038,3531.58,18624.2,1136.85
2,6,21,0,11,479,8921.07,0.8904,7266.4,14518.98,2814.27
3,6,6,0,5,515,14238.63,1.0756,16635.75,14239.64,2284.85
11,5,26,0,9,512,4192.93,0.8634,4923.84,23441.6,1862.11
0,4,5,1,3,520,13124.07,1.0751,12579.92,27227.54,21256.83
3,2,5,1,8,503,9649.69,1.0765,11125.3,14894.56,16787.5
12,1,13,0,8,483,8929.59,1.0055,10255.76,15063.88,6209.98
7,1,12,0,7,500,3400.7,0.9958,3496.8,5461.22,1710.6
11,6,10,0,7,469,6921.17,1.1418,7907.81,24527.64,4339.61
2,2,25,0,6,500,5482.44,0.9113,6404.87,34277.65,8503.67
2,2,29,0,11,474,9731.71,0.9374,9794.61,21607.88,8010.02
3,2,2,1,11,509,3364.62,0.8995,2979.3,32304.01,6169.01
10,4,7,0,7,505,10648.26,1.0981,10126.08,48194.81,6359.07
11,1,3,1,10,508,12201.21,1.0951,12320.63,20677.61,20844.1
6,2,22,0,7,463,8515.2,0.8323,7917.87,11704.56,3895.24
3,3,21,0,3,516,5859.38,0.9622,5915.42,6874.21,2915.87
7,6,26,0,8,484,3372.17,0.9104,3053.88,8158.59,632.79
2,1,10,0,8,511,16410.24,1.0172,13800.75,17070.25,8444.03
5,1,30,0,12,531,8514.79,0.992,7898.67,13555.96,5996.44
2,6,25,0,15,489,17098.03,0.8632,19152.26,72478.02,11961.93
2,4,29,0,13,552,6648.08,1.0156,7791.3,28291.48,11053.39
3,0,29,0,8,470,11534.14,0.9869,13537.59,22845.16,6665.04
9,0,9,0,9,504,4201.65,1.0543,4231.8,26042.27,572.86
7,6,28,0,8,483,6699.39,0.9287,7425.93,26026.18,6146.61
1,2,10,0,8,505,8878.53,1.0821,8339.3,44396.18,4770.04
0,3,16,0,7,454,7280.97,0.9897,7142.43,5684.8,4422.88
4,4,11,0,8,494,9992.46,1.1729,10332.93,16437.38,8920.13
10,4,1,1,6,515,12004.45,1.0058,11002.51,13566.54,17206.47
0,1,1,1,13,517,18128.95,1.0698,16363.87,5000.0,27976.27
10,5,5,1,3,496,7038.37,1.1188,6274.2,17054.61,14673.09
0,0,20,0,9,460,9443.01,0.8904,8934.85,37662.57,12408.24
4,2,1,1,9,532,6141.65,0.9864,5351.6,35754.95,5352.17
3,5,2,1,9,510,6567.43,0.9567,7520.11,43695.25,15145.69
2,0,4,1,10,493,9519.12,1.0123,10467.76,5000.0,11273.82
3,4,30,0,5,500,13118.84,0.9202,12790.82,11656.16,3777.54
3,2,15,0,11,491,18328.17,1.0065,18829.84,8331.51,9606.98
0,3,23,0,7,500,9626.35,0.8563,10812.98,29497.17,3415.57
9,4,10,0,11,459,12197.85,1.0925,12749.5,34239.15,12256.37
2,4,9,0,13,464,22768.98,1.1171,26568.99,10119.73,11915.52
3,1,22,0,12,500,9856.63,0.9335,8307.06,15528.98,8039.14
10,2,23,0,9,527,37205.05,0.846,33710.43,16576.07,14213.87
9,0,18,0,10,506,4036.5,0.9705,4107.93,28955.3,2255.1
6,5,1,1,10,519,3695.43,1.0272,3883.86,40322.32,9676.31
1,5,9,0,3,520,6846.5,1.0849,6370.96,47894.69,3047.3
13,4,18,0,6,495,10636.39,0.9164,12422.8,19901.44,1860.87
2,2,28,0,9,495,4989.01,0.9001,4979.57,11052.32,673.72
6,2,22,0,11,498,6004.12,0.851,5517.88,11227.55,8030.34
1,6,27,0,8,489,9780.3,0.9215,9098.74,10407.56,4304.45
4,5,3,1,10,492,4676.64,1.1284,4831.71,16565.13,9032.84
5,1,5,1,7,491,10784.24,1.0924,9296.11,12663.08,15882.19
1,6,16,0,5,530,7626.55,0.9885,7873.39,101952.98,9868.64
3,6,3,1,7,528,6901.31,1.0892,6827.81,7806.75,10642.93
1,3,29,0,9,533,8134.75,1.0342,9195.51,17185.92,2792.99
12,3,10,0,9,491,6731.08,1.0783,7580.78,29726.33,6095.53
3,2,14,0,8,481,25437.92,1.046,22115.3,44639.49,12182.08
0,4,9,0,14,519,4690.25,1.1233,5152.77,48949.0,5515.83
1,3,7,0,7,517,5311.4,1.1979,5532.91,30298.79,7376.64
6,2,16,0,6,488,16141.11,0.9364,17386.79,27723.21,10371.89
4,2,4,1,10,519,5317.9,1.0885,5821.12,9861.82,13892.01
8,3,9,0,12,502,19871.29,1.0327,19153.55,12775.21,18950.55
8,6,22,0,17,514,9016.8,0.844,9836.65,38127.84,4812.95
0,4,13,0,5,496,18528.7,1.0387,16889.71,5000.0,10851.27
12,3,30,0,7,487,7048.9,0.9717,7847.72,36112.68,7649.99
1,4,22,0,12,492,11622.42,0.9201,9742.44,21640.83,4037.01
2,5,27,0,6,476,5627.7,0.9008,5011.54,71318.18,4677.86
0,2,24,0,7,467,7970.32,0.9437,6416.96,26556.85,4603.71
8,3,6,0,10,531,10792.41,1.0583,9266.61,12237.31,8201.72
13,6,29,0,8,538,7101.64,0.9639,7566.59,13634.19,6089.23
3,5,2,1,4,510,7075.28,1.0818,8067.88,41740.36,10660.72
7,6,20,0,9,478,14907.69,0.955,16839.01,11367.8,8623.33
6,4,5,1,4,505,10536.57,1.0818,9081.76,8592.09,19304.88
9,0,6,0,9,474,3552.01,1.102,2905.41,28782.33,5548.08
0,2,1,1,14,484,6662.85,0.977,7144.55,20864.74,13310.54
0,1,18,0,8,452,7834.62,1.0151,7628.32,99983.08,7928.82
7,4,30,0,11,522,4668.56,0.9775,4514.44,6131.97,4958.68
6,0,30,0,8,498,6533.32,1.0418,6926.99,10908.87,1889.44
10,6,24,0,10,494,5523.74,0.9646,5623.02,21364.09,2640.06
5,3,22,0,10,505,4208.78,0.9579,3941.86,17828.99,7159.59
2,5,19,0,12,528,2907.01,0.8956,2432.51,8286.7,8465.98
11,4,24,0,7,513,13614.07,0.9329,11252.73,13476.44,11986.28
3,1,22,0,8,496,6465.77,0.9647,5667.92,28038.79,2123.09
12,0,1,1,10,465,4715.53,0.9788,4180.22,14991.33,12253.59
4,4,26,0,7,505,9855.74,0.8817,10552.3,10978.92,12249.16
2,6,20,0,11,509,15441.73,0.8697,15934.69,13278.69,6907.63
3,0,25,0,10,502,6575.26,0.87,5986.69,16803.01,5304.33
7,3,27,0,11,482,5486.66,0.9832,4980.95,12650.03,2550.82
11,1,1,1,12,520,10888.02,1.018,11723.39,15627.58,17749.35
7,6,14,0,6,522,5677.21,1.0227,4846.54,42996.65,6089.26
5,0,28,0,3,481,11315.4,0.9692,12938.63,13097.97,5464.96
5,6,10,0,6,476,2642.19,1.1581,2446.12,27549.74,500.0
4,3,26,0,8,503,14656.53,1.0031,15225.3,50803.6,10144.72
2,0,29,0,9,502,25938.54,0.9942,28837.58,31836.94,15087.24
6,5,30,0,11,501,5662.33,1.0242,5689.54,67227.37,5703.24
13,2,10,0,4,511,19553.12,1.0792,18191.69,18306.72,13660.35
2,0,16,0,3,502,4775.31,1.0054,4410.64,14294.33,2788.79
6,1,7,0,11,487,7970.04,1.1198,7722.01,17775.3,4711.4
3,3,14,0,6,547,6438.16,1.0103,7312.31,100622.89,4090.9
0,1,7,0,2,434,10037.48,1.1882,11121.1,16524.82,4432.83
3,2,28,0,3,531,5989.85,0.8932,6539.63,6219.02,8538.73
4,2,29,0,8,485,3066.75,0.9711,2933.88,26100.35,500.0
12,2,20,0,11,487,9437.62,0.8952,7903.57,152572.54,10507.16
4,6,24,0,5,496,15872.22,0.8641,16457.0,12936.83,11059.79
9,3,2,1,5,514,4104.99,1.0793,4296.84,23900.1,3795.08
13,4,6,0,14,485,11968.68,1.034,11849.79,17424.44,11306.17
3,2,26,0,8,506,8646.83,0.8683,7846.87,20399.46,7031.33
6,2,10,0,4,480,5779.11,0.9958,4990.35,46784.45,6228.93
13,1,4,1,5,525,10058.62,1.0643,9310.0,32443.51,21578.48
6,0,22,0,5,545,7944.26,0.8853,8933.24,25944.9,3633.56
0,1,25,0,9,509,11579.52,0.9297,9621.63,18717.01,9919.05
10,5,15,0,12,458,4794.51,0.9095,4561.55,29171.94,6276.95
2,0,11,0,4,467,7405.79,1.0945,6784.83,40597.78,8918.41
0,1,8,0,10,511,7375.83,1.1761,8312.54,10464.14,3473.56
3,6,4,1,6,483,9108.75,1.1389,7451.87,24811.67,17489.43
2,6,1,1,9,481,4266.35,1.0025,4589.13,38598.91,7703.06
0,6,8,0,6,486,3840.64,1.1118,3828.59,16511.68,4957.69
12,3,30,0,12,485,10467.53,0.956,8387.1,31026.06,10360.2
6,3,25,0,6,518,11761.5,0.853,11322.29,6062.73,7935.34
2,5,1,1,6,515,10195.37,1.0058,10435.98,20829.93,15921.26
0,3,16,0,8,494,11642.85,1.0386,12045.78,34239.47,9020.48
1,3,1,1,15,473,9481.89,1.0247,9849.69,76163.86,15310.25
13,1,15,0,13,480,3719.67,1.0434,4420.42,24046.86,1860.2
2,0,15,0,4,483,6406.47,1.0191,7445.99,16514.61,1914.76
0,6,6,0,7,505,7352.55,1.0318,8505.56,9299.23,3472.93
10,5,13,0,6,541,8463.54,1.039,8825.21,13320.73,12300.63
3,5,16,0,13,479,5709.13,0.9218,5653.69,45491.51,2755.04
2,2,1,1,11,482,8262.73,1.0095,7415.08,7799.15,8993.65
9,1,29,0,8,540,7567.44,0.949,8912.98,15624.11,8767.44
4,0,16,0,5,490,13179.29,1.0601,14251.58,15542.92,12285.63
4,6,3,1,9,499,10535.53,1.0974,11176.05,31299.15,13966.34
7,0,13,0,7,485,9655.68,1.0304,9120.32,48154.68,3998.53
3,4,10,0,11,479,11466.6,1.0771,11008.29,29658.47,12110.81
3,6,5,1,9,485,4322.58,1.0661,4651.04,42414.88,9942.18
8,6,7,0,13,496,6104.34,1.0281,4909.94,16541.41,5637.44
7,6,17,0,9,511,5769.66,0.9861,4906.76,26943.74,500.0
4,5,23,0,7,491,11070.58,0.9384,12932.14,52690.61,8006.71
9,2,4,1,10,536,6894.44,1.0409,5853.23,5000.0,14239.51
2,3,10,0,8,499,5596.14,1.1283,5681.56,15190.82,3230.26
0,2,1,1,13,494,6932.97,1.0113,7106.17,20767.89,10856.36
2,1,6,0,7,499,4854.29,1.1043,4464.93,8024.2,4521.84
1,3,17,0,8,508,19164.57,0.9807,18907.41,20714.53,10325.13
0,6,16,0,8,546,6934.23,0.9394,7569.37,39463.34,3774.92
3,6,30,0,10,481,10827.14,0.99,12416.27,44927.95,8471.37
4,0,2,1,8,483,8032.55,1.0305,7171.98,15330.91,11018.1
1,0,16,0,8,498,7105.63,0.9213,7193.41,5722.13,3789.38
2,6,19,0,8,549,11196.24,0.9042,9375.87,31511.23,1796.74
0,5,13,0,7,519,12531.53,0.9552,14468.49,22353.61,12906.8
0,1,16,0,7,497,16363.71,0.9701,18766.28,38796.92,9984.79
6,4,24,0,8,485,8450.36,0.9055,9458.16,45315.75,3941.06
10,3,24,0,12,504,4462.32,1.0446,4205.51,18111.38,5680.99
7,4,28,0,10,476,14801.5,0.9115,15711.03,19738.37,6393.96
6,3,28,0,2,472,8144.99,0.9253,6816.14,9725.69,7991.67
9,2,20,0,5,530,11102.12,0.8609,9226.23,25432.33,10557.03
4,4,6,0,10,481,9445.67,1.039,10766.38,9052.35,7145.19
11,6,12,0,10,483,10239.43,1.0597,8818.09,12556.09,4371.69
10,4,26,0,7,487,4429.15,0.8727,4581.13,38734.48,2943.38
9,4,20,0,7,492,4948.46,0.9703,5202.5,26464.71,3094.11
9,1,10,0,5,505,11385.75,1.0358,11560.12,40960.76,10449.33
1,6,6,0,8,487,8262.83,1.0887,8820.73,29814.24,8395.14
13,2,6,0,6,508,5940.9,1.1141,6591.49,20108.16,8809.61
0,3,5,1,12,484,6965.43,1.1594,7757.67,22596.12,16005.45
12,3,13,0,12,503,7014.61,1.0761,6440.94,40768.32,1357.12
0,1,19,0,8,530,10271.45,0.9964,10482.36,35886.03,9003.69
3,1,7,0,6,499,5575.86,1.1259,5440.59,15357.62,3915.93
5,5,10,0,9,511,23453.63,0.982,27569.42,30684.51,18236.76
2,1,16,0,11,485,9888.57,1.0131,8652.02,19664.34,6641.75
3,2,16,0,8,544,8799.06,0.9657,10537.29,42851.17,10300.77
12,3,29,0,8,477,6776.86,1.0599,7833.44,9096.58,6445.46
13,2,29,0,9,504,7215.68,1.0037,8462.02,28000.44,1022.23
5,2,26,0,6,525,10776.89,0.9811,9998.92,13293.84,9460.61
1,3,30,0,9,521,12092.43,1.028,12179.23,14107.46,8033.83
6,4,10,0,13,492,13876.5,1.0523,14521.66,26574.65,10193.12
11,2,10,0,8,502,5640.13,1.0097,5394.75,122084.27,4937.17
2,0,2,1,6,549,8159.92,1.0586,6624.11,8053.71,15792.55
7,6,10,0,4,494,13514.59,1.0297,13562.13,25832.61,12279.71
3,2,22,0,6,463,6416.0,0.912,6595.09,48945.97,1045.23
1,6,21,0,7,504,10866.25,0.8753,10353.2,69226.96,7499.03
5,1,23,0,8,481,11169.16,0.9583,10351.26,35482.84,3996.58
0,2,6,0,8,501,4854.15,1.0696,5357.4,17738.69,3404.88
10,2,11,0,11,488,4157.45,1.0907,4142.3,8762.83,9375.08
6,0,27,0,8,534,6844.67,0.9584,7224.82,61960.12,6470.07
1,0,24,0,4,566,9073.02,0.9363,10286.12,15044.37,3916.23
2,5,30,0,9,495,14107.12,0.9805,14479.36,73585.69,11352.78
8,4,21,0,7,487,5281.37,0.9119,5094.37,58438.65,6691.25
4,6,11,0,8,509,3570.03,1.128,3618.96,27312.98,3693.02
0,5,19,0,9,521,6859.75,0.9471,6126.58,5221.64,11870.38
10,2,12,0,6,484,18061.38,0.969,20008.61,7609.88,11919.06
3,6,16,0,10,489,19441.68,0.9982,17939.06,18903.82,13424.55
0,1,24,0,4,491,10412.97,0.8876,8655.86,5763.93,8075.71
12,1,17,0,8,509,4833.2,0.916,4218.87,17137.23,3881.58
2,2,13,0,5,490,4412.75,1.0107,5047.58,64620.48,1670.95
4,5,5,1,8,484,4484.66,1.1213,4954.85,10410.08,9993.7
1,1,11,0,6,545,11890.06,1.01,12199.94,9425.91,8985.57
4,2,20,0,8,510,7643.74,0.8982,8999.09,14966.2,3133.53
3,4,12,0,10,488,3254.13,1.1286,3386.02,23894.36,546.24
7,2,3,1,9,511,6329.36,1.055,6309.14,30948.1,4673.09
3,1,20,0,6,509,6403.69,0.9057,7430.96,10122.05,10762.93
4,2,4,1,7,481,8908.88,1.1003,9270.41,25628.48,17491.26
3,5,12,0,9,485,9763.56,1.0891,8248.09,26856.05,11390.69
2,6,24,0,9,493,7322.23,0.788,7706.21,16779.57,5945.08
0,1,13,0,8,536,14460.22,0.9896,12486.15,65839.6,6085.06
13,0,6,0,6,498,8797.39,1.1394,10420.11,48304.24,5430.23
0,5,2,1,8,514,5000.25,1.0336,5801.39,19935.25,11946.94
0,3,25,0,8,459,15736.62,0.9215,13367.13,64404.44,7853.87
6,6,6,0,8,516,4992.95,1.1263,5118.72,5000.0,8982.77
12,6,23,0,9,577,7524.62,0.9342,6999.07,39644.49,7658.51
7,2,12,0,7,469,6004.6,1.1035,5584.17,13983.37,3723.99
13,3,30,0,7,498,10039.63,0.9562,10721.53,59007.34,10225.48
6,2,30,0,9,481,6255.64,1.048,7265.09,34003.59,500.0
2,5,27,0,10,486,8163.84,0.9538,9419.31,10232.89,3646.24
0,1,26,0,9,491,18117.11,0.9086,18729.51,56631.92,12336.4
5,3,10,0,13,500,7936.29,1.0886,9398.39,27996.71,6041.38
13,6,4,1,6,545,22180.42,1.0036,19281.43,12976.07,30385.5
10,5,14,0,8,487,8420.63,1.0163,7346.69,34446.7,1238.69
0,4,29,0,6,514,2240.44,0.9232,2510.42,19695.1,2827.99
0,2,9,0,8,518,18410.23,1.0901,21233.68,27700.96,14989.06
7,4,15,0,8,515,4794.34,1.0364,4240.25,19434.32,5436.67
9,6,5,1,11,517,2930.59,1.0852,2528.07,5000.0,4126.41
11,0,11,0,6,483,20508.67,1.0353,20723.51,69630.07,14767.03
3,3,12,0,5,526,8651.14,1.1075,7734.04,6631.99,3651.52
3,3,14,0,5,501,8424.75,0.998,9151.79,31024.27,500.0
7,1,9,0,6,532,10587.6,1.0467,12380.66,22577.65,10949.98
2,3,5,1,13,488,5201.72,1.0506,4325.83,27666.69,8665.66
7,2,14,0,7,484,6119.72,0.9875,6226.88,12293.22,500.0
0,4,10,0,7,510,2361.16,1.1177,1992.9,26974.13,7031.29
10,3,9,0,8,466,9258.7,1.1168,10727.23,25752.95,10505.08
3,5,13,0,9,502,17980.1,0.9991,20206.96,23522.32,14109.03
4,1,4,1,6,505,3733.82,1.03,4187.78,5000.0,4430.31
5,0,8,0,6,489,5870.94,1.0663,5365.96,8557.2,6444.69
2,3,12,0,12,487,6280.3,1.077,6000.49,18180.96,6187.96
4,6,15,0,13,519,12216.83,1.0449,14597.45,11467.38,8638.01
9,1,5,1,10,503,17972.03,1.1383,14751.45,43671.16,25898.72
7,4,15,0,4,522,7487.71,1.0276,6927.8,22431.8,2732.69
6,4,25,0,14,528,24395.26,0.9448,25019.79,27419.74,14945.77
6,2,9,0,10,504,7463.33,1.0837,7648.29,130771.0,6380.76
3,4,2,1,11,486,17133.48,1.0352,15630.57,23439.56,25408.09
0,5,3,1,7,495,6054.68,1.1063,5738.81,42879.86,10266.12
6,3,2,1,11,511,8782.75,0.9772,8096.64,11186.16,16012.61
3,5,4,1,8,479,10553.19,1.0951,10253.84,29754.37,11972.02
9,5,9,0,9,495,12723.81,1.1055,14055.41,16407.78,9064.73
8,6,27,0,9,520,7517.66,0.951,6796.0,128087.58,3165.59
6,3,26,0,9,528,5392.11,0.8686,5368.3,9487.21,6604.86
4,5,17,0,12,528,14098.14,0.9003,11984.55,5968.86,4270.86
6,2,2,1,9,490,10073.91,1.061,11590.79,17991.03,13317.55
7,2,12,0,9,522,5418.36,1.0748,6059.68,40525.05,8715.79
4,6,18,0,4,495,15021.61,1.0169,12197.02,31990.54,7734.97
1,3,25,0,8,529,28738.53,1.0233,27075.25,42117.36,16652.32
5,5,30,0,5,510,5729.82,1.0175,6723.8,43668.12,11402.5
3,0,17,0,12,516,6427.73,0.9558,6182.1,26985.94,1816.67
5,6,15,0,7,483,7424.16,1.0502,8773.1,21447.01,4201.5
3,5,27,0,7,512,3730.96,0.9799,4343.47,20228.16,5239.85
5,4,2,1,9,494,12132.73,1.063,9975.16,75428.5,14443.96
0,1,8,0,7,474,8136.76,1.1272,9168.58,15926.27,6316.02
5,4,19,0,5,531,14354.23,0.9137,15454.86,25782.31,5507.4
1,6,13,0,5,478,7042.19,1.0886,7367.69,18185.75,8245.77
10,3,19,0,7,518,23499.48,0.9125,20265.29,13009.61,13783.4
12,1,17,0,8,536,15721.62,0.9979,15695.01,33180.51,6506.23
3,5,14,0,10,501,16374.02,1.032,13882.45,86030.01,12396.75
1,5,19,0,6,530,5130.47,0.9717,5653.22,41642.77,5213.52
0,1,22,0,11,533,5736.87,0.8493,6790.63,35937.51,562.73
4,6,16,0,8,484,4582.71,0.997,3938.0,9439.58,2622.42
6,3,12,0,6,513,10723.99,1.0977,10743.86,47874.92,7613.73
1,0,12,0,11,510,4058.49,1.0171,4210.99,27723.77,500.0
0,4,2,1,8,515,17960.31,1.0842,21469.3,56682.28,26098.9
2,1,25,0,3,548,11195.82,0.9999,11149.65,5960.67,8799.92
0,1,3,1,9,477,34038.57,1.1209,28415.63,27325.5,44342.68
5,5,12,0,9,477,8266.92,1.0561,6801.79,23430.1,9498.3
9,0,30,0,5,462,7629.64,0.9568,6135.65,30859.08,500.0
7,2,25,0,6,478,12477.42,0.8735,10131.15,25006.52,2669.12
0,3,1,1,5,518,18415.72,1.0344,19081.77,36038.39,24846.64
8,0,1,1,4,498,8001.52,1.045,6520.41,17620.95,12193.36
4,0,6,0,9,535,7031.2,1.1318,7732.92,33030.39,7473.73
6,3,23,0,10,460,9715.21,0.8591,11571.46,21865.28,5796.91
0,5,21,0,6,494,3568.14,0.9263,3325.18,18208.63,1005.47
2,6,5,1,11,495,7402.2,1.163,8742.01,37159.43,13867.9
4,4,12,0,9,494,3741.14,1.0735,3131.36,9877.03,3769.46
7,2,18,0,7,482,7575.6,0.9469,6876.42,21242.77,3830.6
