voucher_id,days_since_issue,days_until_expiry,grant_type_encoded,amount_normalized,region_encoded,beneficiary_activity_score,similar_voucher_redemption_rate,channel_availability_score,has_used_app,has_used_ussd,nearest_agent_distance_km,notification_sent_count,expired_unredeemed
VCH_04974,56,29,0,1.0,1,0.4712,0.7817,0.38,1,1,2.64,1,0
VCH_04975,19,64,0,1.0,3,0.9034,0.989,0.4084,1,0,3.58,3,0
VCH_04976,11,78,0,1.0,3,0.1925,0.5935,0.7474,1,0,11.08,2,0
VCH_04977,3,85,2,0.2143,2,0.3756,0.8485,0.7758,0,1,1.87,1,0
VCH_04978,60,28,2,0.2143,2,0.4803,0.7243,0.8784,0,1,2.96,1,0
VCH_04979,16,67,0,1.0,12,0.4508,0.9114,0.4819,1,1,0.5,0,0
VCH_04980,37,46,2,0.2143,4,0.4157,0.5569,0.7615,1,0,6.31,3,0
VCH_04981,31,56,2,0.2143,12,0.48,0.761,0.6639,1,0,1.54,1,0
VCH_04982,79,19,0,1.0,3,0.8749,0.9424,0.6445,1,0,2.84,0,0
VCH_04983,74,19,0,1.0,4,0.8461,0.862,0.3874,0,1,1.15,2,0
VCH_04984,22,73,3,0.2143,12,0.8007,0.7185,0.942,0,0,9.33,1,0
VCH_04985,42,38,0,1.0,3,0.9496,0.7672,0.3861,1,1,0.5,1,0
VCH_04986,56,42,2,0.2143,12,0.8052,0.8974,0.7992,1,0,1.59,3,0
VCH_04987,29,54,0,1.0,0,0.5752,0.5418,0.3254,1,1,4.22,5,0
VCH_04988,8,81,2,0.2143,6,0.5835,0.7441,0.8928,1,1,9.4,0,0
VCH_04989,85,8,1,1.0,11,0.6673,0.7576,0.7496,0,0,13.0,3,0
VCH_04990,32,57,2,0.2143,0,0.3355,0.9124,0.6367,1,1,0.79,2,0
VCH_04991,34,55,1,1.0,6,0.5662,0.7012,0.5231,0,0,3.24,2,0
VCH_04992,56,29,0,1.0,12,0.6962,0.7363,0.7059,0,1,0.56,5,0
VCH_04993,0,88,3,0.2143,3,0.7924,0.5877,0.9756,1,0,1.16,3,0
VCH_04994,48,43,0,1.0,13,0.9877,0.6936,0.6236,1,0,0.5,1,0
VCH_04995,10,75,2,0.2143,10,0.7502,0.8576,0.6386,1,1,1.24,3,0
VCH_04996,26,57,2,0.2143,8,0.3639,0.6938,0.6998,0,0,4.76,1,0
VCH_04997,44,55,2,0.2143,0,0.6048,0.9356,0.1597,1,0,4.22,2,0
VCH_04998,73,14,2,0.2143,1,0.3664,0.6382,0.4984,0,0,1.71,2,0
VCH_04999,83,8,2,0.2143,0,0.6319,0.6128,0.8294,1,0,14.57,1,0
VCH_05000,34,50,1,1.0,2,0.4518,0.7081,0.4925,1,1,2.08,3,0
VCH_05001,49,46,0,1.0,4,0.325,0.6017,0.5332,1,1,2.7,1,0
VCH_05002,70,15,1,1.0,0,0.7055,0.5312,0.4261,1,0,13.44,3,0
VCH_05003,14,80,0,1.0,4,0.495,0.8099,0.4906,1,0,3.33,2,0
VCH_05004,40,45,1,1.0,13,0.5019,0.6063,0.6659,1,1,2.26,2,0
VCH_05005,55,43,0,1.0,5,0.8297,0.8069,0.6244,1,0,1.31,1,0
VCH_05006,10,77,1,1.0,9,0.6648,0.5368,0.1482,1,1,23.19,2,0
VCH_05007,71,17,2,0.2143,11,0.8857,0.9743,0.4542,1,0,0.82,3,0
VCH_05008,5,91,1,1.0,7,0.7984,0.7557,0.6942,0,1,1.84,2,0
VCH_05009,53,40,1,1.0,10,0.6395,0.8192,0.5659,0,1,4.86,0,0
VCH_05010,28,69,4,1.0,8,0.9179,0.7661,0.241,0,1,2.32,1,0
VCH_05011,54,35,2,0.2143,1,0.7539,0.7188,0.6604,1,1,0.5,3,0
VCH_05012,3,95,0,1.0,0,0.5691,0.8212,0.8757,0,1,6.28,1,0
VCH_05013,36,45,2,0.2143,1,0.4969,0.8052,0.8513,0,0,3.49,3,0
VCH_05014,89,5,1,1.0,7,0.8165,0.9128,0.6644,1,0,0.69,1,0
VCH_05015,40,45,0,1.0,0,0.5801,0.7871,0.6957,1,1,3.43,1,0
VCH_05016,0,89,0,1.0,6,0.4719,0.792,0.977,1,0,8.74,2,0
VCH_05017,37,60,2,0.2143,5,0.3525,0.5012,0.5501,1,0,7.26,2,0
VCH_05018,70,14,2,0.2143,2,0.6151,0.852,0.9675,0,0,6.03,3,0
VCH_05019,22,68,2,0.2143,0,0.8451,0.5959,0.5329,1,1,5.26,1,0
VCH_05020,39,46,2,0.2143,10,0.8077,0.93,0.7859,0,1,8.93,6,0
VCH_05021,36,61,1,1.0,9,0.2499,0.605,0.8945,0,0,3.78,2,0
VCH_05022,62,31,1,1.0,0,0.6024,0.64,0.7358,1,1,6.52,1,0
VCH_05023,19,67,0,1.0,3,0.5217,0.6867,0.7109,0,1,8.16,5,1
VCH_05024,86,8,1,1.0,10,0.6388,0.8519,0.6308,1,0,0.67,1,0
VCH_05025,17,65,1,1.0,10,0.4635,0.8115,0.9025,1,1,7.56,2,0
VCH_05026,81,1,0,1.0,0,0.8146,0.4106,0.8292,0,1,5.43,0,0
VCH_05027,82,11,2,0.2143,3,0.6153,0.7579,0.5064,1,1,2.97,1,0
VCH_05028,50,38,0,1.0,0,0.1834,0.6099,0.4132,1,1,18.49,2,0
VCH_05029,19,74,0,1.0,11,0.4786,0.5357,0.7226,1,0,0.5,4,0
VCH_05030,35,55,1,1.0,12,0.2861,0.2976,0.5602,1,1,0.76,1,0
VCH_05031,66,31,2,0.2143,0,0.8581,0.7221,0.834,1,1,0.8,1,0
VCH_05032,40,40,2,0.2143,0,0.6305,0.921,0.7999,0,1,6.48,1,0
VCH_05033,24,62,4,1.0,1,0.4525,0.5441,0.5331,0,0,1.46,3,0
VCH_05034,74,12,1,1.0,8,0.779,0.8127,0.8714,1,0,9.25,1,0
VCH_05035,26,58,1,1.0,5,0.2991,0.6421,0.8473,0,0,0.63,2,0
VCH_05036,22,66,2,0.2143,1,0.9493,0.7904,0.7965,1,1,10.96,1,0
VCH_05037,41,50,3,0.2143,11,0.5946,0.8721,0.7537,0,0,0.5,2,0
VCH_05038,19,66,0,1.0,1,0.641,0.649,0.9158,1,1,6.57,4,0
VCH_05039,52,28,2,0.2143,5,0.4625,0.7889,0.8791,1,1,0.92,2,0
VCH_05040,57,27,2,0.2143,6,0.8503,0.7362,0.5714,1,1,4.01,2,0
VCH_05041,14,79,2,0.2143,0,0.4556,0.8379,0.9231,1,1,4.03,3,0
VCH_05042,77,5,1,1.0,0,0.596,0.4667,0.7077,1,1,1.96,3,0
VCH_05043,69,28,0,1.0,0,0.5464,0.8813,0.3757,1,1,6.19,2,0
VCH_05044,36,56,0,1.0,4,0.7575,0.5933,0.8147,1,0,4.72,0,0
VCH_05045,77,16,1,1.0,13,0.4374,0.8378,0.965,0,1,5.45,2,0
VCH_05046,73,18,2,0.2143,2,0.7578,0.8748,0.644,0,0,1.79,0,0
VCH_05047,39,47,2,0.2143,0,0.802,0.8363,0.9241,1,0,3.45,3,0
VCH_05048,30,68,0,1.0,2,0.6161,0.6082,0.6933,1,1,5.18,5,0
VCH_05049,4,80,2,0.2143,10,0.8041,0.8001,0.6265,1,0,3.21,3,0
VCH_05050,17,76,1,1.0,10,0.1004,0.6337,0.9329,1,1,0.5,3,0
VCH_05051,30,51,2,0.2143,0,0.9679,0.6263,0.4209,1,0,0.5,1,0
VCH_05052,57,41,2,0.2143,3,0.2393,0.5868,0.9352,1,0,16.03,4,1
VCH_05053,33,55,1,1.0,1,0.1935,0.6658,0.8222,0,1,1.27,3,0
VCH_05054,46,42,0,1.0,7,0.4093,0.8852,0.9539,1,1,2.03,0,0
VCH_05055,88,0,1,1.0,2,0.8082,0.3907,0.3178,1,1,7.03,1,0
VCH_05056,77,8,2,0.2143,8,0.9491,0.8013,0.6406,1,0,6.93,4,0
VCH_05057,50,44,0,1.0,10,0.4091,0.9601,0.5237,0,0,4.61,2,0
VCH_05058,53,29,3,0.2143,0,0.8049,0.7771,0.4373,1,0,7.38,3,0
VCH_05059,53,39,3,0.2143,6,0.6227,0.7849,0.5804,1,0,5.1,1,0
VCH_05060,70,24,0,1.0,11,0.5853,0.6648,0.5551,0,0,20.95,1,0
VCH_05061,67,26,2,0.2143,0,0.5714,0.695,0.7388,1,0,8.98,1,0
VCH_05062,87,5,1,1.0,11,0.2047,0.5917,0.4858,1,0,4.33,1,1
VCH_05063,65,21,2,0.2143,9,0.8809,0.9076,0.591,0,0,2.78,3,0
VCH_05064,56,39,3,0.2143,11,0.9277,0.3831,0.3865,1,0,9.92,3,0
VCH_05065,34,49,2,0.2143,2,0.7137,0.4251,0.5445,1,0,0.85,7,0
VCH_05066,74,21,0,1.0,8,0.9526,0.6871,0.8116,1,0,2.92,2,0
VCH_05067,53,43,3,0.2143,4,0.8311,0.7137,0.4104,0,0,7.02,4,0
VCH_05068,22,66,2,0.2143,12,0.9464,0.8815,0.3937,0,0,8.15,2,0
VCH_05069,67,19,2,0.2143,10,0.9289,0.6045,0.8232,1,0,4.69,2,0
VCH_05070,2,83,0,1.0,0,0.4836,0.3728,0.7287,1,1,4.56,3,0
VCH_05071,65,32,3,0.2143,8,0.4997,0.7911,0.9252,0,1,0.5,1,0
VCH_05072,35,55,2,0.2143,11,0.4446,0.5713,0.8186,1,1,0.67,2,0
VCH_05073,37,47,1,1.0,0,0.3629,0.7429,0.408,1,0,7.99,1,0
VCH_05074,49,34,0,1.0,9,0.8369,0.7324,0.4933,1,1,8.45,4,0
VCH_05075,61,21,0,1.0,2,0.6411,0.9628,0.8875,1,1,8.31,1,0
VCH_05076,1,96,3,0.2143,5,0.4917,0.6185,0.481,1,1,0.5,1,0
VCH_05077,11,75,0,1.0,8,0.1722,0.8565,0.8535,1,1,3.61,0,0
VCH_05078,29,60,0,1.0,12,0.4058,0.8664,0.9579,1,1,5.97,2,0
VCH_05079,43,54,1,1.0,0,0.821,0.8207,0.8571,1,0,7.49,2,0
VCH_05080,7,90,0,1.0,3,0.8901,0.9646,0.909,0,1,12.97,2,0
VCH_05081,67,27,2,0.2143,0,0.8121,0.6814,0.8466,0,1,2.11,6,0
VCH_05082,67,25,0,1.0,7,0.7288,0.6768,0.6386,0,0,11.59,1,0
VCH_05083,55,39,0,1.0,1,0.8725,0.5871,0.4406,1,0,6.85,3,0
VCH_05084,1,92,4,1.0,1,0.7844,0.3855,0.4994,0,1,3.7,2,0
VCH_05085,32,61,0,1.0,3,0.4385,0.8416,0.4834,0,0,2.09,3,0
VCH_05086,79,20,0,1.0,10,0.6695,0.6559,0.5783,1,1,1.09,2,0
VCH_05087,25,66,2,0.2143,4,0.7325,0.8743,0.4451,0,1,3.96,1,0
VCH_05088,76,18,2,0.2143,7,0.7475,0.6249,0.6303,1,0,6.21,1,0
VCH_05089,22,63,0,1.0,8,0.5027,0.8025,0.7854,1,1,5.99,2,0
VCH_05090,63,35,1,1.0,0,0.8027,0.6738,0.981,1,0,3.26,3,0
VCH_05091,68,16,1,1.0,0,0.8739,0.2924,0.9095,0,0,10.79,3,0
VCH_05092,71,27,0,1.0,0,0.4833,0.887,0.7136,1,0,11.26,0,0
VCH_05093,53,37,3,0.2143,2,0.573,0.8132,0.3848,0,1,0.5,5,0
VCH_05094,85,5,2,0.2143,9,0.3478,0.9033,0.9518,1,0,0.55,1,0
VCH_05095,10,76,1,1.0,5,0.4997,0.9261,0.2529,0,0,7.81,4,0
VCH_05096,9,72,0,1.0,3,0.3487,0.8205,0.5568,1,1,2.07,0,0
VCH_05097,10,71,4,1.0,13,0.8838,0.5551,0.8307,1,0,12.35,2,0
VCH_05098,10,85,0,1.0,4,0.7717,0.9127,0.8832,1,1,0.5,1,0
VCH_05099,86,0,0,1.0,3,0.6676,0.7495,0.8277,0,1,4.56,1,0
VCH_05100,27,56,3,0.2143,10,0.5163,0.7229,0.8456,1,0,2.52,0,0
VCH_05101,78,20,0,1.0,6,0.2105,0.8327,0.8712,1,0,10.83,1,0
VCH_05102,2,84,3,0.2143,0,0.3603,0.7469,0.8501,0,0,1.45,6,0
VCH_05103,31,64,0,1.0,7,0.5686,0.7045,0.7711,1,0,12.53,1,0
VCH_05104,5,76,3,0.2143,10,0.3114,0.8831,0.846,1,0,3.17,7,0
VCH_05105,86,5,2,0.2143,0,0.1033,0.6811,0.6791,0,0,15.31,4,0
VCH_05106,88,7,4,1.0,7,0.2856,0.8733,0.6073,1,0,7.68,0,0
VCH_05107,39,42,3,0.2143,0,0.3446,0.8941,0.9316,0,0,1.97,0,0
VCH_05108,22,75,1,1.0,5,0.3714,0.6049,0.6075,1,0,2.69,0,0
VCH_05109,73,17,0,1.0,0,0.4412,0.6037,0.4108,1,1,10.91,0,0
VCH_05110,59,38,3,0.2143,9,0.4162,0.7085,0.9589,1,1,13.15,2,0
VCH_05111,49,50,2,0.2143,2,0.7259,0.524,0.8987,1,0,3.83,3,0
VCH_05112,78,10,4,1.0,6,0.8159,0.5313,0.6582,0,0,0.5,4,0
VCH_05113,7,78,2,0.2143,13,0.782,0.7893,0.3161,0,0,2.38,0,0
VCH_05114,37,43,0,1.0,10,0.9459,0.7856,0.7382,1,1,2.34,2,0
VCH_05115,58,39,1,1.0,3,0.6777,0.7865,0.9634,0,0,1.5,3,0
VCH_05116,32,65,4,1.0,2,0.7182,0.4224,0.842,1,0,16.81,3,0
VCH_05117,21,59,2,0.2143,5,0.7797,0.7115,0.7568,1,0,10.64,3,0
VCH_05118,65,29,3,0.2143,7,0.6931,0.9257,0.8776,1,1,1.51,1,0
VCH_05119,12,87,0,1.0,0,0.8112,0.854,0.7466,0,0,2.2,1,0
VCH_05120,15,71,0,1.0,5,0.6911,0.782,0.8141,0,1,0.91,2,0
VCH_05121,24,72,1,1.0,1,0.2684,0.6773,0.4803,0,0,8.65,1,0
VCH_05122,25,64,4,1.0,0,0.1995,0.8006,0.7234,0,1,16.7,4,0
VCH_05123,62,24,2,0.2143,4,0.9052,0.6615,0.3091,1,0,7.6,0,0
VCH_05124,3,95,0,1.0,6,0.3791,0.4183,0.6508,1,1,4.3,1,0
VCH_05125,50,46,1,1.0,1,0.9127,0.5283,0.1463,1,1,25.02,1,0
VCH_05126,8,88,0,1.0,11,0.4383,0.8633,0.8525,1,0,11.75,1,0
VCH_05127,18,70,2,0.2143,2,0.604,0.854,0.7534,1,0,1.03,0,0
VCH_05128,26,61,4,1.0,0,0.4644,0.7742,0.6728,0,0,16.8,3,0
VCH_05129,22,71,0,1.0,7,0.4752,0.8353,0.5873,0,0,0.5,3,0
VCH_05130,17,73,1,1.0,0,0.611,0.8067,0.9303,0,0,0.79,1,0
VCH_05131,28,57,0,1.0,5,0.3539,0.8721,0.7743,0,0,4.54,2,0
VCH_05132,36,59,0,1.0,2,0.5716,0.8603,0.2993,0,0,9.59,2,0
VCH_05133,30,50,0,1.0,13,0.7317,0.7788,0.7755,0,1,13.43,2,0
VCH_05134,9,73,4,1.0,0,0.4499,0.7231,0.6261,1,1,1.8,3,0
VCH_05135,61,22,3,0.2143,5,0.6796,0.6987,0.8839,1,0,0.5,3,0
VCH_05136,50,30,2,0.2143,0,0.7596,0.8546,0.729,0,0,2.68,4,0
VCH_05137,86,12,4,1.0,13,0.4473,0.6364,0.8794,1,0,1.88,1,0
VCH_05138,47,44,4,1.0,8,0.403,0.764,0.6683,0,0,0.81,0,0
VCH_05139,64,31,0,1.0,12,0.7145,0.8377,0.5666,0,1,3.11,3,0
VCH_05140,10,84,2,0.2143,1,0.2079,0.9904,0.5843,1,0,6.13,0,0
VCH_05141,33,61,0,1.0,1,0.5367,0.5595,0.7428,0,1,12.44,0,0
VCH_05142,82,16,1,1.0,13,0.5271,0.7872,0.8071,1,0,6.06,1,0
VCH_05143,83,5,0,1.0,3,0.7169,0.6552,0.1075,1,0,2.38,3,0
VCH_05144,44,44,0,1.0,1,0.699,0.479,0.9218,0,1,0.5,1,0
VCH_05145,63,26,1,1.0,2,0.4129,0.7206,0.43,0,1,7.86,3,0
VCH_05146,36,60,3,0.2143,0,0.6044,0.7238,0.9053,1,0,0.81,4,0
VCH_05147,61,26,4,1.0,2,0.0591,0.5404,0.9051,1,0,1.7,1,0
VCH_05148,3,85,0,1.0,2,0.7832,0.4578,0.7675,0,1,10.01,2,0
VCH_05149,7,78,2,0.2143,0,0.5413,0.7646,0.8947,1,0,2.98,2,0
VCH_05150,69,22,1,1.0,2,0.7413,0.8199,0.9061,0,1,6.23,4,0
VCH_05151,84,13,1,1.0,5,0.7023,0.8768,0.8472,0,1,6.32,4,0
VCH_05152,4,92,1,1.0,7,0.7685,0.8423,0.4359,1,0,0.88,2,0
VCH_05153,60,33,0,1.0,0,0.6778,0.7073,0.5147,1,1,1.65,3,0
VCH_05154,30,63,2,0.2143,5,0.5988,0.5192,0.5653,0,0,14.49,3,0
VCH_05155,66,28,0,1.0,6,0.717,0.9055,0.9752,0,0,18.74,1,0
VCH_05156,64,34,2,0.2143,0,0.8255,0.7797,0.3525,1,1,5.23,2,0
VCH_05157,12,70,2,0.2143,0,0.8038,0.7365,0.8299,1,0,3.69,1,0
VCH_05158,80,4,2,0.2143,10,0.9474,0.797,0.5477,1,0,1.15,2,0
VCH_05159,57,42,2,0.2143,0,0.4098,0.9819,0.5328,1,0,0.66,1,0
VCH_05160,44,37,1,1.0,1,0.0897,0.6325,0.4921,1,1,1.25,5,0
VCH_05161,8,90,1,1.0,9,0.6949,0.795,0.802,0,1,3.38,0,0
VCH_05162,62,36,2,0.2143,3,0.5996,0.9411,0.9461,1,0,19.7,3,0
VCH_05163,68,13,0,1.0,0,0.455,0.5096,0.8766,0,0,5.2,2,0
VCH_05164,70,11,3,0.2143,4,0.9444,0.7251,0.9113,1,0,3.07,1,0
VCH_05165,55,43,2,0.2143,1,0.7486,0.7978,0.6909,1,1,3.13,0,0
VCH_05166,17,68,3,0.2143,1,0.9049,0.7883,0.9167,1,0,0.62,1,0
VCH_05167,8,80,1,1.0,4,0.3109,0.797,0.6105,0,0,2.45,1,0
VCH_05168,80,11,0,1.0,2,0.4993,0.9255,0.9117,1,1,4.69,1,0
VCH_05169,68,25,3,0.2143,12,0.6127,0.9457,0.9201,0,1,31.0,4,0
VCH_05170,83,10,0,1.0,4,0.6162,0.4392,0.3613,1,0,0.5,1,0
VCH_05171,77,19,4,1.0,0,0.4564,0.6923,0.7929,1,0,13.49,3,0
VCH_05172,63,18,3,0.2143,5,0.298,0.9513,0.4277,1,0,3.24,2,0
VCH_05173,40,41,0,1.0,10,0.7515,0.8621,0.9277,0,1,4.65,2,0
VCH_05174,58,35,0,1.0,10,0.3518,0.927,0.8296,1,0,1.69,5,0
VCH_05175,58,28,1,1.0,7,0.7871,0.741,0.3332,0,0,2.11,0,0
VCH_05176,59,28,2,0.2143,2,0.4382,0.8403,0.6308,0,1,0.5,1,0
VCH_05177,8,76,4,1.0,11,0.661,0.407,0.4484,0,0,9.33,0,1
VCH_05178,58,41,2,0.2143,2,0.6887,0.7822,0.7723,1,0,3.88,2,0
VCH_05179,38,47,1,1.0,0,0.4829,0.8213,0.8152,1,1,2.12,2,0
VCH_05180,84,11,2,0.2143,4,0.18,0.7709,0.515,1,1,3.78,0,0
VCH_05181,76,21,2,0.2143,4,0.6904,0.3291,0.762,1,1,2.33,3,0
VCH_05182,78,12,3,0.2143,8,0.5577,0.4956,0.5774,1,1,11.12,1,0
VCH_05183,76,15,3,0.2143,4,0.8342,0.703,0.4155,1,1,15.34,3,0
VCH_05184,0,96,1,1.0,0,0.7553,0.7557,0.4268,1,0,5.84,1,0
VCH_05185,28,69,4,1.0,3,0.6555,0.8764,0.4653,0,1,10.37,2,0
VCH_05186,42,39,4,1.0,1,0.3638,0.8046,0.7342,0,0,13.49,3,0
VCH_05187,19,79,0,1.0,0,0.5836,0.5684,0.7749,1,1,4.45,4,0
VCH_05188,52,47,3,0.2143,5,0.8313,0.8973,0.9811,1,0,0.68,5,0
VCH_05189,50,44,1,1.0,3,0.3439,0.1623,0.687,1,1,1.9,2,0
VCH_05190,31,52,2,0.2143,13,0.5361,0.8421,0.906,1,0,0.67,6,0
VCH_05191,14,80,0,1.0,10,0.3716,0.8461,0.6741,1,1,12.66,2,0
VCH_05192,27,72,2,0.2143,13,0.5969,0.889,0.7358,1,0,0.5,3,0
VCH_05193,23,66,1,1.0,5,0.6692,0.9322,0.4658,0,0,26.07,1,0
VCH_05194,0,90,2,0.2143,8,0.4244,0.8775,0.9255,1,1,12.16,0,0
VCH_05195,25,58,1,1.0,7,0.6097,0.8155,0.8465,0,1,12.04,5,0
VCH_05196,65,16,1,1.0,8,0.173,0.8054,0.7023,0,1,5.11,4,0
VCH_05197,20,68,0,1.0,4,0.3904,0.6588,0.8971,1,0,2.09,4,0
VCH_05198,81,0,2,0.2143,13,0.5239,0.7328,0.8693,0,1,10.12,2,0
VCH_05199,16,70,0,1.0,13,0.6836,0.6854,0.8735,0,1,2.26,0,0
VCH_05200,53,29,1,1.0,1,0.51,0.9464,0.1256,1,1,1.66,2,0
VCH_05201,80,8,4,1.0,6,0.2805,0.5494,0.942,1,0,4.59,1,0
VCH_05202,65,29,0,1.0,6,0.4761,0.4213,0.9449,0,0,5.65,1,1
VCH_05203,19,69,2,0.2143,4,0.4918,0.6629,0.8308,1,0,12.56,3,0
VCH_05204,19,64,0,1.0,6,0.834,0.8937,0.4305,0,0,2.55,0,0
VCH_05205,68,22,2,0.2143,0,0.4738,0.5125,0.535,0,0,10.56,2,0
VCH_05206,63,35,1,1.0,2,0.6819,0.781,0.7627,0,1,0.65,3,0
VCH_05207,66,33,0,1.0,3,0.7554,0.7065,0.5155,1,0,17.7,1,0
VCH_05208,88,0,1,1.0,2,0.5815,0.722,0.8611,0,0,0.5,2,0
VCH_05209,7,81,0,1.0,3,0.4403,0.8196,0.6138,0,1,30.35,1,0
VCH_05210,21,61,2,0.2143,12,0.54,0.9349,0.7014,1,1,0.86,2,0
VCH_05211,72,18,1,1.0,12,0.4683,0.9074,0.9507,1,1,4.34,1,0
VCH_05212,15,80,2,0.2143,8,0.4634,0.7482,0.6738,0,0,4.65,4,1
VCH_05213,55,39,2,0.2143,0,0.6735,0.84,0.3396,1,0,18.89,3,0
VCH_05214,9,78,3,0.2143,2,0.2264,0.6874,0.8232,0,0,5.42,4,1
VCH_05215,11,81,2,0.2143,2,0.3894,0.8038,0.482,0,1,0.53,1,0
VCH_05216,10,85,1,1.0,4,0.6414,0.7688,0.8544,1,0,6.57,1,0
VCH_05217,37,53,2,0.2143,1,0.8248,0.8824,0.8585,0,1,0.84,2,0
VCH_05218,63,31,3,0.2143,2,0.3234,0.8794,0.6247,1,0,1.65,0,0
VCH_05219,38,44,1,1.0,12,0.485,0.819,0.6695,1,1,1.31,1,0
VCH_05220,41,46,2,0.2143,9,0.2991,0.687,0.7674,1,1,0.5,0,0
VCH_05221,64,23,3,0.2143,13,0.5682,0.9649,0.5505,1,0,1.54,0,0
VCH_05222,87,1,4,1.0,2,0.3337,0.8504,0.7104,1,1,3.92,5,0
VCH_05223,10,89,3,0.2143,1,0.5445,0.5219,0.5473,1,1,1.51,4,0
VCH_05224,60,28,3,0.2143,4,0.9722,0.8873,0.5727,1,0,13.16,1,0
VCH_05225,23,71,0,1.0,13,0.7158,0.7611,0.5591,0,0,14.14,3,0
VCH_05226,31,63,4,1.0,1,0.3894,0.4811,0.5511,1,0,5.08,2,0
VCH_05227,16,71,1,1.0,10,0.9205,0.5735,0.575,0,1,3.11,2,0
VCH_05228,7,78,2,0.2143,8,0.8218,0.8971,0.8,1,0,4.46,2,0
VCH_05229,19,69,0,1.0,0,0.5793,0.5761,0.9087,1,0,3.43,2,0
VCH_05230,8,76,4,1.0,11,0.8119,0.7702,0.8784,0,1,0.5,3,0
VCH_05231,67,28,0,1.0,7,0.7063,0.9505,0.2573,1,1,1.93,1,0
VCH_05232,37,51,0,1.0,6,0.7545,0.8859,0.589,0,0,3.85,2,1
VCH_05233,0,82,1,1.0,6,0.9044,0.7681,0.4354,0,1,1.57,3,0
VCH_05234,34,54,1,1.0,4,0.472,0.8652,0.6025,1,1,1.59,2,0
VCH_05235,12,72,3,0.2143,3,0.7145,0.7525,0.4667,1,0,1.63,1,0
VCH_05236,25,66,2,0.2143,0,0.85,0.5632,0.8047,1,0,8.62,1,0
VCH_05237,30,62,1,1.0,5,0.4277,0.5429,0.9084,0,1,8.2,3,0
VCH_05238,30,67,3,0.2143,10,0.7451,0.8807,0.448,1,0,5.97,0,0
VCH_05239,7,80,0,1.0,3,0.4293,0.5226,0.421,1,1,6.58,5,0
VCH_05240,88,0,2,0.2143,3,0.9801,0.5673,0.7867,0,1,1.2,2,0
VCH_05241,47,40,2,0.2143,4,0.5129,0.722,0.8175,1,0,2.68,5,0
VCH_05242,83,15,1,1.0,7,0.7056,0.8739,0.6642,1,1,7.1,4,0
VCH_05243,15,66,1,1.0,4,0.6743,0.5875,0.1096,1,0,1.6,2,0
VCH_05244,65,28,3,0.2143,6,0.4939,0.4749,0.7761,0,0,3.28,5,0
VCH_05245,2,79,2,0.2143,1,0.7564,0.867,0.3152,0,0,1.48,2,0
VCH_05246,10,71,0,1.0,5,0.7738,0.8209,0.2383,1,1,7.11,3,0
VCH_05247,70,21,2,0.2143,8,0.4099,0.8794,0.615,1,0,7.93,3,0
VCH_05248,18,67,1,1.0,2,0.6759,0.9656,0.5557,1,0,5.24,2,0
VCH_05249,39,41,0,1.0,12,0.8512,0.7288,0.6929,1,1,6.55,1,0
VCH_05250,21,64,1,1.0,1,0.6846,0.8602,0.609,0,0,6.27,1,0
VCH_05251,20,76,2,0.2143,3,0.2097,0.6221,0.6915,1,1,16.97,4,0
VCH_05252,85,0,0,1.0,1,0.1671,0.8596,0.7733,0,1,5.97,2,1
VCH_05253,9,89,4,1.0,2,0.3115,0.5331,0.5406,1,0,5.41,2,0
VCH_05254,30,51,2,0.2143,12,0.9717,0.4843,0.4254,1,1,1.1,0,0
VCH_05255,88,0,2,0.2143,0,0.7892,0.6783,0.7719,0,1,10.28,0,0
VCH_05256,41,41,0,1.0,10,0.7671,0.6678,0.7273,1,0,3.24,3,0
VCH_05257,87,10,1,1.0,4,0.8534,0.9384,0.8546,1,0,3.79,3,0
VCH_05258,32,59,0,1.0,6,0.8632,0.6366,0.5796,1,1,3.16,1,0
VCH_05259,8,88,0,1.0,4,0.5233,0.7068,0.9161,1,0,5.52,3,0
VCH_05260,24,68,1,1.0,1,0.818,0.7772,0.7839,1,1,1.69,1,0
VCH_05261,44,55,0,1.0,13,0.1117,0.4938,0.3791,0,0,1.5,2,1
VCH_05262,43,56,4,1.0,6,0.515,0.71,0.9086,1,1,8.98,5,0
VCH_05263,21,66,3,0.2143,0,0.6743,0.765,0.5785,1,1,2.32,1,0
VCH_05264,0,91,2,0.2143,9,0.7574,0.9198,0.9639,1,1,3.46,2,0
VCH_05265,36,51,0,1.0,13,0.9215,0.3249,0.7843,1,0,18.52,0,0
VCH_05266,67,15,0,1.0,7,0.8712,0.5046,0.9647,1,1,1.26,2,0
VCH_05267,17,77,2,0.2143,0,0.914,0.6334,0.9267,1,0,1.98,1,0
VCH_05268,37,48,0,1.0,5,0.6906,0.6742,0.8127,1,1,1.34,3,0
VCH_05269,57,36,1,1.0,4,0.575,0.6049,0.4548,0,1,11.44,2,0
VCH_05270,68,29,4,1.0,6,0.8255,0.4009,0.6994,0,1,5.11,0,0
VCH_05271,42,44,2,0.2143,4,0.5164,0.8326,0.6852,1,0,6.88,4,0
VCH_05272,23,69,1,1.0,4,0.3717,0.9318,0.958,0,1,7.13,1,0
VCH_05273,68,13,2,0.2143,0,0.6475,0.9516,0.8477,0,1,8.0,1,0
VCH_05274,53,28,2,0.2143,0,0.7177,0.5841,0.7281,1,1,18.24,1,0
