voucher_id,days_since_issue,grant_type_encoded,amount_normalized,region_encoded,beneficiary_segment,day_of_week_issued,day_of_month_issued,is_payday_week,historical_avg_days_to_redeem,preferred_channel_encoded,nearby_agent_count,days_to_redeem,redemption_channel
VCH_06064,17,2,0.2143,1,3,0,29,0,5.47,4,3,6,cash_at_till
VCH_06065,6,3,0.2143,12,0,5,30,0,2.45,0,5,6,wallet
VCH_06066,38,1,1.0,2,5,5,2,1,4.42,1,3,6,cash_out
VCH_06067,55,0,1.0,0,1,5,1,1,3.83,0,6,5,wallet
VCH_06068,39,1,1.0,11,0,2,1,1,1.93,0,4,5,wallet
VCH_06069,52,0,1.0,7,2,4,2,1,3.48,3,1,7,merchant_payment
VCH_06070,7,4,1.0,1,3,3,1,1,3.31,2,3,4,bank_transfer
VCH_06071,31,3,0.2143,13,4,2,29,0,1.99,4,3,6,cash_at_till
VCH_06072,14,2,0.2143,4,3,2,28,0,4.32,2,5,8,bank_transfer
VCH_06073,7,2,0.2143,3,2,6,28,0,1.0,2,3,8,bank_transfer
VCH_06074,15,3,0.2143,13,4,2,30,0,3.24,1,0,8,cash_out
VCH_06075,41,2,0.2143,6,5,6,3,1,5.06,0,4,10,wallet
VCH_06076,31,1,1.0,2,1,2,29,0,6.24,1,2,10,cash_out
VCH_06077,0,1,1.0,2,0,1,29,0,5.27,0,1,5,wallet
VCH_06078,18,3,0.2143,0,4,5,1,1,15.37,4,1,9,cash_at_till
VCH_06079,30,0,1.0,2,5,6,1,1,6.8,0,1,4,wallet
VCH_06080,35,0,1.0,12,5,1,1,1,3.09,1,4,9,cash_out
VCH_06081,30,2,0.2143,8,0,4,28,0,3.25,3,1,6,merchant_payment
VCH_06082,48,1,1.0,1,2,3,3,1,16.96,1,2,10,cash_out
VCH_06083,32,2,0.2143,1,4,2,15,0,6.11,1,2,6,cash_out
VCH_06084,52,0,1.0,5,0,2,1,1,4.48,0,3,6,wallet
VCH_06085,43,4,1.0,10,1,2,2,1,1.81,2,4,7,bank_transfer
VCH_06086,44,1,1.0,3,2,1,1,1,4.48,3,1,9,merchant_payment
VCH_06087,9,2,0.2143,2,0,4,30,0,3.08,1,4,5,cash_out
VCH_06088,16,2,0.2143,4,2,6,30,0,9.23,0,7,14,wallet
VCH_06089,14,3,0.2143,10,4,5,29,0,5.89,3,1,8,merchant_payment
VCH_06090,7,4,1.0,5,4,5,30,0,1.96,2,2,8,bank_transfer
VCH_06091,12,1,1.0,6,1,1,1,1,7.93,1,3,10,cash_out
VCH_06092,50,2,0.2143,0,0,1,1,1,3.27,4,2,3,cash_at_till
VCH_06093,1,2,0.2143,10,1,0,28,0,6.05,3,0,10,merchant_payment
VCH_06094,31,3,0.2143,4,4,2,2,1,8.55,0,4,13,wallet
VCH_06095,13,4,1.0,2,2,6,1,1,4.18,4,2,2,cash_at_till
VCH_06096,21,1,1.0,11,3,2,2,1,3.91,2,4,5,bank_transfer
VCH_06097,50,2,0.2143,11,2,2,15,0,4.97,1,5,8,cash_out
VCH_06098,27,0,1.0,4,5,3,2,1,1.27,3,0,7,merchant_payment
VCH_06099,49,0,1.0,8,0,3,29,0,10.9,1,2,11,cash_out
VCH_06100,30,1,1.0,12,0,5,1,1,3.85,0,2,8,wallet
VCH_06101,49,3,0.2143,9,2,5,2,1,3.6,0,2,6,wallet
VCH_06102,41,1,1.0,0,4,4,1,1,3.93,1,2,4,cash_out
VCH_06103,38,0,1.0,9,3,5,3,1,2.68,2,3,5,bank_transfer
VCH_06104,38,1,1.0,0,2,2,28,0,5.17,2,3,10,bank_transfer
VCH_06105,31,1,1.0,6,5,1,2,1,3.88,2,3,5,bank_transfer
VCH_06106,58,3,0.2143,0,5,6,30,0,4.24,0,3,9,wallet
VCH_06107,50,0,1.0,1,4,2,2,1,2.55,2,6,3,bank_transfer
VCH_06108,26,2,0.2143,8,4,3,29,0,3.63,0,3,7,wallet
VCH_06109,22,2,0.2143,10,0,2,2,1,4.62,2,5,9,bank_transfer
VCH_06110,30,1,1.0,9,1,3,30,0,3.79,1,5,9,cash_out
VCH_06111,14,2,0.2143,6,2,4,15,0,5.86,2,4,15,bank_transfer
VCH_06112,2,2,0.2143,5,1,4,29,0,6.73,0,4,12,wallet
VCH_06113,22,2,0.2143,2,3,4,30,0,9.74,2,2,7,bank_transfer
VCH_06114,54,0,1.0,0,0,6,1,1,6.0,2,3,3,bank_transfer
VCH_06115,29,2,0.2143,0,0,6,15,0,5.29,3,3,7,merchant_payment
VCH_06116,16,4,1.0,8,3,5,30,0,1.86,1,3,9,cash_out
VCH_06117,11,4,1.0,11,2,1,3,1,2.34,3,3,8,merchant_payment
VCH_06118,35,3,0.2143,0,4,6,28,0,2.25,0,4,6,wallet
VCH_06119,0,2,0.2143,1,4,3,29,0,14.49,2,2,10,bank_transfer
VCH_06120,7,0,1.0,0,3,0,16,0,2.51,1,3,6,cash_out
VCH_06121,35,0,1.0,0,5,6,30,0,4.47,2,2,8,bank_transfer
VCH_06122,13,0,1.0,2,4,0,29,0,2.7,3,1,5,merchant_payment
VCH_06123,45,3,0.2143,4,2,4,29,0,4.19,1,2,11,cash_out
VCH_06124,19,2,0.2143,5,2,0,1,1,1.46,4,3,4,cash_at_till
VCH_06125,59,0,1.0,0,3,6,15,0,3.08,2,6,4,bank_transfer
VCH_06126,38,1,1.0,3,3,6,1,1,9.01,4,5,8,cash_at_till
VCH_06127,17,1,1.0,2,4,3,28,0,2.82,3,3,7,merchant_payment
VCH_06128,30,1,1.0,11,3,0,16,0,2.17,0,3,6,wallet
VCH_06129,11,2,0.2143,4,1,1,16,0,4.61,4,2,10,cash_at_till
VCH_06130,13,2,0.2143,9,1,3,1,1,1.51,2,4,4,bank_transfer
VCH_06131,32,2,0.2143,8,1,0,29,0,10.9,0,3,12,wallet
VCH_06132,15,0,1.0,4,0,1,2,1,7.75,0,4,8,wallet
VCH_06133,8,3,0.2143,1,2,4,29,0,8.82,1,5,13,cash_out
VCH_06134,28,2,0.2143,2,2,0,2,1,9.78,0,4,5,wallet
VCH_06135,25,0,1.0,5,0,0,1,1,4.84,0,1,8,wallet
VCH_06136,18,0,1.0,0,1,2,1,1,9.79,2,4,7,bank_transfer
VCH_06137,27,1,1.0,9,0,2,15,0,5.52,0,2,9,wallet
VCH_06138,52,0,1.0,0,5,6,16,0,11.31,4,2,9,cash_at_till
VCH_06139,7,2,0.2143,10,5,0,16,0,5.71,2,4,9,bank_transfer
VCH_06140,30,0,1.0,1,3,6,28,0,4.35,1,1,6,cash_out
VCH_06141,47,3,0.2143,12,4,2,30,0,3.21,1,0,7,cash_out
VCH_06142,3,4,1.0,9,2,2,2,1,9.94,0,1,10,wallet
VCH_06143,13,0,1.0,2,2,6,2,1,8.3,3,4,6,merchant_payment
VCH_06144,3,0,1.0,0,5,2,3,1,4.18,3,4,7,merchant_payment
VCH_06145,58,2,0.2143,4,5,5,3,1,3.52,3,5,7,merchant_payment
VCH_06146,15,0,1.0,5,2,5,1,1,2.64,0,1,4,wallet
VCH_06147,30,2,0.2143,0,2,6,3,1,8.07,2,8,5,bank_transfer
VCH_06148,46,3,0.2143,12,0,4,15,0,3.06,0,0,8,wallet
VCH_06149,46,4,1.0,2,2,2,29,0,16.07,2,3,11,bank_transfer
VCH_06150,21,0,1.0,10,5,2,29,0,5.01,1,0,8,cash_out
VCH_06151,25,0,1.0,0,4,4,1,1,2.99,3,3,2,merchant_payment
VCH_06152,43,0,1.0,2,1,6,1,1,2.95,0,3,1,wallet
VCH_06153,10,0,1.0,4,0,6,2,1,3.06,0,1,6,wallet
VCH_06154,53,2,0.2143,3,1,5,1,1,3.52,1,6,6,cash_out
VCH_06155,29,2,0.2143,1,1,4,2,1,5.14,2,2,3,bank_transfer
VCH_06156,31,1,1.0,5,0,0,30,0,2.4,3,2,6,merchant_payment
VCH_06157,1,0,1.0,7,5,5,30,0,8.78,1,2,10,cash_out
VCH_06158,36,3,0.2143,0,4,0,28,0,7.05,4,5,6,cash_at_till
VCH_06159,44,1,1.0,7,4,4,15,0,3.19,1,4,8,cash_out
VCH_06160,23,1,1.0,3,2,6,30,0,3.73,2,3,8,bank_transfer
VCH_06161,6,3,0.2143,2,4,0,1,1,4.2,3,4,3,merchant_payment
VCH_06162,40,1,1.0,9,1,0,3,1,3.64,0,6,5,wallet
VCH_06163,50,3,0.2143,10,5,0,3,1,4.37,4,3,5,cash_at_till
VCH_06164,48,0,1.0,4,1,6,1,1,4.85,2,7,6,bank_transfer
VCH_06165,1,2,0.2143,8,5,6,1,1,5.86,4,4,8,cash_at_till
VCH_06166,35,1,1.0,8,0,5,2,1,4.16,1,3,6,cash_out
VCH_06167,46,2,0.2143,6,5,1,3,1,2.1,2,1,7,bank_transfer
VCH_06168,47,1,1.0,8,0,1,3,1,7.03,3,6,7,merchant_payment
VCH_06169,9,1,1.0,12,3,6,16,0,3.21,1,3,8,cash_out
VCH_06170,5,0,1.0,1,1,1,1,1,4.76,3,2,5,merchant_payment
VCH_06171,55,0,1.0,1,5,2,3,1,3.92,1,1,8,cash_out
VCH_06172,8,3,0.2143,10,3,6,3,1,1.73,2,2,8,bank_transfer
VCH_06173,10,0,1.0,10,0,0,30,0,13.51,1,6,19,cash_out
VCH_06174,58,2,0.2143,2,2,3,2,1,2.61,2,2,4,bank_transfer
VCH_06175,25,2,0.2143,5,4,4,1,1,4.7,2,2,5,bank_transfer
VCH_06176,3,2,0.2143,7,5,4,1,1,5.64,3,5,9,merchant_payment
VCH_06177,50,0,1.0,0,0,4,30,0,6.9,3,4,6,merchant_payment
VCH_06178,41,2,0.2143,5,3,5,3,1,1.92,0,3,4,wallet
VCH_06179,20,3,0.2143,1,5,2,2,1,2.71,1,1,3,cash_out
VCH_06180,25,0,1.0,6,1,6,3,1,5.01,1,3,6,cash_out
VCH_06181,47,2,0.2143,8,4,5,1,1,3.86,3,2,5,merchant_payment
VCH_06182,43,0,1.0,5,3,0,29,0,5.04,1,2,8,cash_out
VCH_06183,22,4,1.0,0,4,1,15,0,9.7,1,4,9,cash_out
VCH_06184,29,4,1.0,13,3,3,1,1,11.58,1,3,11,cash_out
VCH_06185,37,4,1.0,0,0,0,2,1,2.53,1,4,2,cash_out
VCH_06186,40,1,1.0,6,5,3,1,1,2.79,1,2,5,cash_out
VCH_06187,33,1,1.0,1,0,5,28,0,4.63,3,1,5,merchant_payment
VCH_06188,16,1,1.0,4,1,3,30,0,3.65,4,2,8,cash_at_till
VCH_06189,3,0,1.0,6,5,0,28,0,2.41,3,4,9,merchant_payment
VCH_06190,7,2,0.2143,11,2,6,15,0,15.68,1,2,15,cash_out
VCH_06191,48,0,1.0,5,0,1,16,0,1.12,1,1,10,cash_out
VCH_06192,8,2,0.2143,4,5,0,1,1,3.68,2,6,6,bank_transfer
VCH_06193,11,0,1.0,0,3,3,30,0,2.67,0,3,5,wallet
VCH_06194,7,2,0.2143,13,4,3,29,0,6.03,1,3,8,cash_out
VCH_06195,57,2,0.2143,3,3,6,3,1,4.0,1,3,5,cash_out
VCH_06196,17,1,1.0,10,0,1,1,1,3.42,0,3,6,wallet
VCH_06197,21,1,1.0,13,0,6,2,1,2.78,0,2,4,wallet
VCH_06198,56,0,1.0,11,0,5,3,1,4.52,0,4,7,wallet
VCH_06199,57,2,0.2143,1,2,6,28,0,2.24,3,3,5,merchant_payment
VCH_06200,40,2,0.2143,5,2,4,29,0,5.41,0,2,14,wallet
VCH_06201,44,0,1.0,2,3,4,1,1,4.19,4,3,3,cash_at_till
VCH_06202,24,0,1.0,8,4,2,3,1,8.01,0,2,13,wallet
VCH_06203,30,0,1.0,8,5,3,1,1,11.42,4,4,11,cash_at_till
VCH_06204,49,1,1.0,3,3,1,16,0,3.61,2,7,7,bank_transfer
VCH_06205,50,2,0.2143,3,0,0,3,1,2.05,4,0,4,cash_at_till
VCH_06206,32,0,1.0,2,2,4,15,0,29.72,2,4,26,bank_transfer
VCH_06207,39,2,0.2143,13,2,5,1,1,2.72,1,2,5,cash_out
VCH_06208,53,2,0.2143,10,0,0,2,1,4.39,3,5,11,merchant_payment
VCH_06209,41,0,1.0,0,3,4,3,1,3.58,4,2,4,cash_at_till
VCH_06210,18,0,1.0,11,4,1,3,1,1.68,0,3,8,wallet
VCH_06211,33,2,0.2143,8,3,3,1,1,5.09,0,1,7,wallet
VCH_06212,33,0,1.0,10,5,3,1,1,10.53,4,4,11,cash_at_till
VCH_06213,27,2,0.2143,3,5,2,28,0,13.85,2,4,22,bank_transfer
VCH_06214,42,2,0.2143,9,2,0,1,1,3.31,0,2,7,wallet
VCH_06215,9,0,1.0,12,1,5,1,1,7.75,0,4,11,wallet
VCH_06216,22,0,1.0,3,3,0,1,1,2.94,0,3,6,wallet
VCH_06217,40,0,1.0,2,4,3,2,1,1.61,0,3,2,wallet
VCH_06218,57,1,1.0,3,5,1,1,1,2.41,2,2,5,bank_transfer
VCH_06219,21,2,0.2143,7,4,3,29,0,8.6,1,1,10,cash_out
VCH_06220,58,0,1.0,2,5,2,2,1,2.75,2,3,2,bank_transfer
VCH_06221,6,3,0.2143,10,4,0,16,0,7.45,3,0,11,merchant_payment
VCH_06222,13,1,1.0,8,1,5,28,0,1.55,2,3,7,bank_transfer
VCH_06223,52,0,1.0,11,5,0,3,1,7.88,0,5,14,wallet
VCH_06224,33,1,1.0,2,5,1,29,0,1.6,1,2,3,cash_out
VCH_06225,3,4,1.0,3,1,5,28,0,8.08,0,2,11,wallet
VCH_06226,48,2,0.2143,9,0,2,15,0,3.13,3,1,7,merchant_payment
VCH_06227,28,0,1.0,3,2,5,28,0,2.26,3,5,10,merchant_payment
VCH_06228,23,0,1.0,5,4,5,1,1,2.79,1,1,5,cash_out
VCH_06229,34,2,0.2143,5,0,3,30,0,4.63,1,4,8,cash_out
VCH_06230,31,0,1.0,13,1,6,2,1,5.41,1,0,6,cash_out
VCH_06231,19,0,1.0,0,3,5,29,0,2.45,2,3,7,bank_transfer
VCH_06232,58,2,0.2143,0,1,1,15,0,4.49,1,3,5,cash_out
VCH_06233,11,2,0.2143,6,0,3,1,1,7.79,1,2,8,cash_out
VCH_06234,12,2,0.2143,10,0,5,28,0,5.71,2,2,12,bank_transfer
VCH_06235,33,2,0.2143,6,5,5,28,0,8.96,1,2,17,cash_out
VCH_06236,28,0,1.0,4,0,2,1,1,4.37,3,3,6,merchant_payment
VCH_06237,58,0,1.0,0,4,5,28,0,1.74,1,3,5,cash_out
VCH_06238,29,0,1.0,0,3,6,29,0,3.99,0,2,5,wallet
VCH_06239,25,1,1.0,3,4,2,1,1,3.93,3,5,7,merchant_payment
VCH_06240,23,3,0.2143,4,0,1,1,1,2.5,0,2,6,wallet
VCH_06241,2,1,1.0,4,0,3,28,0,3.78,1,4,13,cash_out
VCH_06242,11,3,0.2143,1,1,3,2,1,9.25,0,5,7,wallet
VCH_06243,41,2,0.2143,0,4,5,1,1,5.03,3,6,4,merchant_payment
VCH_06244,31,4,1.0,5,5,0,15,0,3.66,3,2,7,merchant_payment
VCH_06245,13,3,0.2143,0,1,4,28,0,2.94,1,5,7,cash_out
VCH_06246,59,2,0.2143,4,2,6,30,0,3.37,3,4,7,merchant_payment
VCH_06247,7,0,1.0,4,4,2,1,1,4.56,1,4,5,cash_out
VCH_06248,45,0,1.0,5,3,1,2,1,11.26,2,3,9,bank_transfer
VCH_06249,32,0,1.0,0,3,3,28,0,6.4,3,3,7,merchant_payment
VCH_06250,31,0,1.0,5,1,6,3,1,3.78,0,2,7,wallet
VCH_06251,41,2,0.2143,11,2,0,1,1,7.25,0,1,8,wallet
VCH_06252,47,2,0.2143,4,0,4,2,1,9.18,0,2,10,wallet
VCH_06253,34,2,0.2143,7,5,2,1,1,2.63,2,9,4,bank_transfer
VCH_06254,5,1,1.0,2,2,6,1,1,3.03,3,2,12,merchant_payment
VCH_06255,12,2,0.2143,4,0,5,1,1,2.29,1,3,5,cash_out
VCH_06256,42,2,0.2143,3,5,6,2,1,6.02,0,1,15,wallet
VCH_06257,15,3,0.2143,2,3,3,2,1,4.82,1,3,4,cash_out
VCH_06258,1,0,1.0,9,4,4,1,1,4.7,1,2,7,cash_out
VCH_06259,32,2,0.2143,1,3,3,1,1,5.54,1,1,4,cash_out
VCH_06260,49,0,1.0,2,1,4,1,1,3.74,1,3,5,cash_out
VCH_06261,38,0,1.0,11,5,6,30,0,4.38,0,2,11,wallet
VCH_06262,34,0,1.0,0,5,6,15,0,2.81,2,3,3,bank_transfer
VCH_06263,0,3,0.2143,1,3,3,2,1,8.35,2,3,5,bank_transfer
VCH_06264,27,3,0.2143,13,1,4,16,0,4.37,0,1,10,wallet
VCH_06265,1,2,0.2143,3,3,3,29,0,4.79,1,6,8,cash_out
VCH_06266,34,0,1.0,13,4,3,2,1,2.2,4,3,4,cash_at_till
VCH_06267,6,1,1.0,5,5,6,1,1,7.15,4,4,8,cash_at_till
VCH_06268,43,0,1.0,0,5,1,29,0,2.74,0,1,4,wallet
VCH_06269,57,3,0.2143,1,3,5,16,0,3.78,2,6,7,bank_transfer
VCH_06270,32,0,1.0,0,3,1,1,1,3.96,3,4,3,merchant_payment
VCH_06271,41,2,0.2143,0,0,5,16,0,1.25,4,2,8,cash_at_till
VCH_06272,42,0,1.0,2,2,2,1,1,1.96,3,2,2,merchant_payment
VCH_06273,3,0,1.0,4,0,1,1,1,6.27,3,2,10,merchant_payment
VCH_06274,38,3,0.2143,9,0,1,15,0,3.44,0,1,12,wallet
VCH_06275,55,1,1.0,0,5,2,15,0,2.2,3,5,5,merchant_payment
VCH_06276,51,4,1.0,13,0,4,1,1,8.67,1,2,8,cash_out
VCH_06277,13,2,0.2143,1,2,0,3,1,1.42,2,0,2,bank_transfer
VCH_06278,45,0,1.0,7,5,1,15,0,3.6,0,3,7,wallet
VCH_06279,40,1,1.0,3,3,4,30,0,4.17,3,2,12,merchant_payment
VCH_06280,36,0,1.0,9,1,2,2,1,2.38,0,3,6,wallet
VCH_06281,18,0,1.0,4,2,1,3,1,1.91,2,4,8,bank_transfer
VCH_06282,1,0,1.0,0,5,6,1,1,8.78,1,2,10,cash_out
VCH_06283,20,4,1.0,0,5,6,2,1,15.18,0,3,9,wallet
VCH_06284,41,0,1.0,3,1,1,3,1,2.28,1,5,7,cash_out
VCH_06285,50,0,1.0,6,0,6,3,1,3.42,1,5,12,cash_out
VCH_06286,12,1,1.0,10,3,5,1,1,6.67,1,2,8,cash_out
VCH_06287,57,2,0.2143,4,3,4,1,1,2.87,1,2,13,cash_out
VCH_06288,46,0,1.0,0,0,6,29,0,6.53,0,1,6,wallet
VCH_06289,38,0,1.0,10,2,5,3,1,4.13,1,3,11,cash_out
VCH_06290,57,0,1.0,5,2,3,3,1,2.49,2,3,8,bank_transfer
VCH_06291,42,1,1.0,3,4,3,2,1,5.21,1,5,6,cash_out
VCH_06292,35,0,1.0,0,5,5,2,1,2.22,0,1,3,wallet
VCH_06293,21,1,1.0,4,3,1,30,0,2.43,0,0,8,wallet
VCH_06294,5,0,1.0,8,1,1,3,1,8.44,2,3,10,bank_transfer
VCH_06295,59,4,1.0,0,4,2,28,0,3.33,2,4,8,bank_transfer
VCH_06296,35,0,1.0,11,0,4,3,1,5.59,1,5,6,cash_out
VCH_06297,31,4,1.0,9,2,6,1,1,4.48,4,2,8,cash_at_till
VCH_06298,45,0,1.0,1,0,4,15,0,6.6,1,1,9,cash_out
VCH_06299,16,0,1.0,1,0,0,28,0,3.91,4,4,9,cash_at_till
VCH_06300,43,0,1.0,0,0,2,30,0,5.07,2,2,9,bank_transfer
VCH_06301,58,4,1.0,7,2,0,30,0,7.6,3,4,12,merchant_payment
VCH_06302,57,1,1.0,5,4,0,2,1,7.45,0,2,7,wallet
VCH_06303,5,0,1.0,0,4,1,1,1,5.39,3,5,6,merchant_payment
VCH_06304,48,2,0.2143,1,3,2,1,1,1.85,1,0,1,cash_out
VCH_06305,57,0,1.0,3,5,0,28,0,2.01,0,4,6,wallet
VCH_06306,54,4,1.0,0,4,3,3,1,4.12,3,1,5,merchant_payment
VCH_06307,17,4,1.0,1,0,4,1,1,2.57,0,2,4,wallet
VCH_06308,42,2,0.2143,0,0,3,30,0,4.83,3,3,4,merchant_payment
VCH_06309,13,1,1.0,0,3,1,28,0,5.38,0,1,5,wallet
VCH_06310,5,4,1.0,1,4,0,2,1,3.45,4,4,2,cash_at_till
VCH_06311,1,0,1.0,0,0,1,28,0,6.0,2,3,6,bank_transfer
VCH_06312,9,2,0.2143,0,0,2,3,1,12.1,2,3,8,bank_transfer
VCH_06313,51,0,1.0,6,0,2,28,0,9.73,2,4,12,bank_transfer
VCH_06314,24,4,1.0,3,4,1,1,1,12.96,1,4,13,cash_out
VCH_06315,32,0,1.0,5,0,1,1,1,2.52,3,6,6,merchant_payment
VCH_06316,57,2,0.2143,3,0,4,29,0,3.51,3,2,7,merchant_payment
VCH_06317,17,2,0.2143,2,3,0,15,0,7.49,0,2,6,wallet
VCH_06318,37,2,0.2143,12,0,3,30,0,3.79,0,3,7,wallet
VCH_06319,31,3,0.2143,8,2,6,15,0,2.68,0,2,8,wallet
VCH_06320,35,1,1.0,1,4,0,1,1,1.96,2,2,6,bank_transfer
VCH_06321,31,0,1.0,5,3,5,1,1,1.86,3,2,5,merchant_payment
VCH_06322,0,1,1.0,6,1,0,28,0,2.2,1,5,7,cash_out
VCH_06323,40,2,0.2143,4,4,0,1,1,3.07,0,3,5,wallet
VCH_06324,21,1,1.0,10,4,3,29,0,6.43,0,2,11,wallet
VCH_06325,26,3,0.2143,5,0,4,2,1,2.69,2,3,9,bank_transfer
VCH_06326,32,2,0.2143,4,4,1,2,1,3.74,4,4,9,cash_at_till
VCH_06327,42,1,1.0,2,4,5,15,0,7.34,0,2,8,wallet
VCH_06328,6,2,0.2143,0,3,4,2,1,6.78,1,3,6,cash_out
VCH_06329,35,2,0.2143,5,1,3,1,1,5.4,0,2,8,wallet
VCH_06330,32,1,1.0,9,0,5,1,1,5.71,3,3,8,merchant_payment
VCH_06331,58,3,0.2143,3,3,5,1,1,11.0,0,3,9,wallet
VCH_06332,1,1,1.0,2,5,4,2,1,3.13,3,2,2,merchant_payment
VCH_06333,58,2,0.2143,11,4,3,15,0,3.17,3,5,8,merchant_payment
VCH_06334,16,4,1.0,4,5,5,1,1,2.67,1,5,5,cash_out
VCH_06335,19,0,1.0,12,3,1,29,0,4.98,3,4,8,merchant_payment
VCH_06336,26,0,1.0,1,1,2,30,0,1.39,0,1,3,wallet
VCH_06337,3,2,0.2143,4,0,3,1,1,4.72,1,1,7,cash_out
VCH_06338,16,2,0.2143,0,4,5,2,1,2.2,3,1,5,merchant_payment
VCH_06339,23,4,1.0,0,2,5,2,1,1.0,3,0,1,merchant_payment
VCH_06340,2,0,1.0,3,2,2,30,0,9.95,3,0,11,merchant_payment
VCH_06341,29,0,1.0,0,3,2,1,1,2.0,1,3,2,cash_out
VCH_06342,56,1,1.0,3,1,4,30,0,6.44,2,0,13,bank_transfer
VCH_06343,41,4,1.0,12,1,0,3,1,5.13,0,0,9,wallet
VCH_06344,48,1,1.0,13,3,6,30,0,1.69,0,0,6,wallet
VCH_06345,54,2,0.2143,1,5,0,1,1,1.91,1,2,1,cash_out
VCH_06346,53,0,1.0,4,3,6,3,1,1.58,1,3,4,cash_out
VCH_06347,31,2,0.2143,12,4,1,1,1,3.17,1,3,8,cash_out
VCH_06348,22,0,1.0,2,3,1,1,1,15.83,0,3,9,wallet
VCH_06349,3,2,0.2143,7,2,6,1,1,5.37,3,2,12,merchant_payment
VCH_06350,35,1,1.0,7,3,1,28,0,7.88,3,5,12,merchant_payment
VCH_06351,54,0,1.0,13,3,5,2,1,7.74,2,5,8,bank_transfer
VCH_06352,5,1,1.0,3,3,4,29,0,3.06,3,0,8,merchant_payment
VCH_06353,56,0,1.0,3,3,5,28,0,13.06,2,4,13,bank_transfer
VCH_06354,44,2,0.2143,5,1,2,1,1,6.18,1,0,7,cash_out
VCH_06355,51,0,1.0,0,2,1,15,0,3.72,3,2,10,merchant_payment
VCH_06356,29,4,1.0,2,0,4,2,1,6.34,2,1,6,bank_transfer
VCH_06357,12,0,1.0,3,1,3,2,1,8.65,0,3,8,wallet
VCH_06358,27,4,1.0,13,1,1,29,0,7.24,2,5,14,bank_transfer
VCH_06359,49,0,1.0,0,0,0,15,0,5.85,3,3,7,merchant_payment
VCH_06360,34,4,1.0,0,5,4,1,1,5.47,2,1,6,bank_transfer
VCH_06361,32,0,1.0,13,2,6,1,1,5.56,0,4,7,wallet
VCH_06362,0,4,1.0,13,3,0,29,0,3.3,1,3,9,cash_out
VCH_06363,34,2,0.2143,2,1,5,15,0,2.91,4,2,4,cash_at_till
VCH_06364,48,2,0.2143,0,4,2,1,1,10.61,2,4,7,bank_transfer
VCH_06365,34,0,1.0,7,4,4,1,1,1.58,0,3,19,wallet
VCH_06366,27,0,1.0,13,0,2,29,0,4.01,1,6,8,cash_out
VCH_06367,57,2,0.2143,11,1,6,2,1,2.78,3,1,6,merchant_payment
VCH_06368,41,0,1.0,8,1,0,2,1,4.53,0,0,6,wallet
VCH_06369,9,2,0.2143,3,2,5,3,1,4.27,3,1,7,merchant_payment
VCH_06370,38,0,1.0,2,2,3,30,0,8.06,2,5,7,bank_transfer
VCH_06371,2,0,1.0,10,3,1,3,1,4.52,3,4,7,merchant_payment
VCH_06372,6,0,1.0,5,3,0,28,0,7.91,2,3,10,bank_transfer
VCH_06373,53,0,1.0,4,2,1,1,1,4.93,0,2,8,wallet
VCH_06374,31,1,1.0,4,0,3,28,0,3.18,0,4,7,wallet
VCH_06375,32,3,0.2143,2,1,3,1,1,2.72,1,5,4,cash_out
VCH_06376,17,0,1.0,13,1,4,29,0,8.05,0,2,10,wallet
VCH_06377,44,0,1.0,13,1,6,1,1,8.44,0,6,11,wallet
VCH_06378,9,3,0.2143,1,1,4,1,1,3.78,3,3,2,merchant_payment
VCH_06379,49,1,1.0,13,2,3,30,0,2.68,3,2,8,merchant_payment
VCH_06380,56,1,1.0,0,3,2,3,1,3.63,1,2,2,cash_out
VCH_06381,25,1,1.0,0,1,2,15,0,7.11,1,2,7,cash_out
VCH_06382,39,1,1.0,13,2,3,1,1,9.92,0,4,12,wallet
VCH_06383,56,3,0.2143,0,3,1,28,0,8.77,4,2,11,cash_at_till
VCH_06384,52,2,0.2143,13,0,5,2,1,7.55,3,0,11,merchant_payment
VCH_06385,11,4,1.0,3,4,4,2,1,5.66,3,5,8,merchant_payment
VCH_06386,48,0,1.0,3,4,2,15,0,6.18,2,4,12,bank_transfer
VCH_06387,16,4,1.0,7,2,0,3,1,3.13,3,1,5,merchant_payment
VCH_06388,44,3,0.2143,13,2,0,1,1,4.02,1,2,6,cash_out
VCH_06389,30,0,1.0,9,0,1,29,0,2.52,1,1,7,cash_out
VCH_06390,13,0,1.0,2,5,1,15,0,4.97,2,6,5,bank_transfer
VCH_06391,0,0,1.0,4,0,6,15,0,3.87,2,2,8,bank_transfer
VCH_06392,45,0,1.0,4,1,0,1,1,2.7,1,3,9,cash_out
VCH_06393,0,4,1.0,0,5,2,2,1,2.33,0,3,1,wallet
VCH_06394,22,4,1.0,7,0,3,29,0,3.08,1,7,7,cash_out
VCH_06395,16,2,0.2143,12,4,1,28,0,4.04,0,2,8,wallet
VCH_06396,38,0,1.0,1,5,2,2,1,10.95,0,1,7,wallet
VCH_06397,24,4,1.0,0,2,0,1,1,10.36,3,4,10,merchant_payment
VCH_06398,23,0,1.0,1,2,1,3,1,6.99,2,2,7,bank_transfer
VCH_06399,54,1,1.0,1,4,0,28,0,2.55,1,0,7,cash_out
VCH_06400,55,0,1.0,2,2,6,29,0,1.51,0,1,6,wallet
VCH_06401,5,0,1.0,12,0,6,2,1,1.57,3,1,13,merchant_payment
