user_id,has_used_send_money,has_used_bill_pay,has_used_savings,has_used_groups,has_used_qr_pay,has_used_ussd,has_used_cashback,session_count_30d,avg_session_duration_min,channel_diversity,features_used_count,onboarding_stage,days_since_first_use,tx_count_30d,adoption_tier
USR_05268,1,0,0,0,0,0,0,8,2.52,1,1,3,137,5,Basic
USR_05269,1,1,0,0,0,0,1,20,5.81,2,3,4,105,13,Power
USR_05270,0,1,0,0,0,0,0,5,2.64,1,1,2,247,3,Basic
USR_05271,1,1,0,0,0,0,0,4,1.24,1,2,2,203,4,Basic
USR_05272,1,0,0,0,0,0,1,5,1.63,1,2,2,279,4,Basic
USR_05273,0,0,0,1,0,0,1,13,7.31,1,2,3,360,7,Active
USR_05274,1,0,0,0,0,0,0,8,1.82,1,1,2,348,5,Basic
USR_05275,0,0,1,0,0,1,1,18,5.92,3,3,4,57,12,Power
USR_05276,1,0,0,0,1,0,0,9,4.06,1,2,3,349,6,Active
USR_05277,1,0,1,0,0,0,0,12,7.55,1,2,3,395,7,Active
USR_05278,0,0,0,0,1,1,0,9,2.5,2,2,3,179,4,Active
USR_05279,0,0,0,0,0,1,1,2,1.33,2,2,2,378,3,Basic
USR_05280,1,1,1,1,1,1,1,11,6.57,3,7,3,495,8,Power
USR_05281,0,1,0,0,0,0,0,19,5.52,1,1,4,232,10,Active
USR_05282,0,0,0,1,1,0,0,5,2.17,1,2,2,152,2,Basic
USR_05283,1,1,0,0,1,1,1,25,8.24,3,5,4,402,15,Champion
USR_05284,0,0,0,0,0,1,1,11,5.59,2,2,3,187,9,Active
USR_05285,1,0,1,0,1,1,0,19,4.92,3,4,4,211,15,Power
USR_05286,0,1,0,0,1,1,0,1,1.0,3,3,2,251,1,Basic
USR_05287,0,0,0,0,0,0,0,10,3.74,1,0,3,306,6,Basic
USR_05288,1,0,1,0,0,0,0,16,5.89,1,2,3,387,9,Active
USR_05289,0,1,0,0,0,0,0,5,0.97,1,1,2,66,4,Basic
USR_05290,1,0,1,1,1,0,0,24,6.35,2,4,4,337,17,Champion
USR_05291,0,0,0,0,1,1,1,18,6.86,3,3,4,341,13,Power
USR_05292,1,1,0,0,0,0,0,10,4.94,1,2,3,193,7,Active
USR_05293,1,0,1,0,0,0,1,22,8.56,2,3,4,203,17,Power
USR_05294,0,0,0,0,0,1,0,13,3.52,2,1,3,41,10,Active
USR_05295,0,1,0,0,1,0,0,21,6.05,1,2,4,131,15,Power
USR_05296,0,0,0,0,0,0,0,2,3.23,1,0,2,107,4,Basic
USR_05297,1,0,0,0,0,0,0,18,4.73,1,1,4,454,13,Power
USR_05298,1,0,0,0,1,0,0,18,6.6,1,2,4,401,14,Power
USR_05299,1,0,0,1,1,1,0,20,5.74,3,4,4,209,16,Power
USR_05300,1,0,0,0,0,1,0,19,4.96,2,2,4,441,14,Power
USR_05301,1,0,0,1,0,0,1,20,7.78,2,3,4,211,12,Power
USR_05302,1,0,0,0,0,0,0,14,3.3,1,1,3,48,7,Active
USR_05303,1,1,0,0,1,0,0,27,7.01,2,3,4,345,19,Champion
USR_05304,1,0,0,0,0,0,0,9,1.38,1,1,2,379,3,Basic
USR_05305,0,1,1,0,0,0,1,20,5.66,2,3,4,448,14,Power
USR_05306,1,0,0,0,0,1,0,13,5.71,2,2,3,324,9,Active
USR_05307,1,0,0,0,0,0,0,8,1.57,1,1,2,120,6,Basic
USR_05308,1,0,1,1,0,0,0,8,3.0,2,3,3,453,6,Active
USR_05309,1,0,0,0,0,1,0,8,2.56,2,2,3,161,5,Active
USR_05310,1,1,1,0,0,0,0,6,2.75,2,3,2,361,3,Basic
USR_05311,0,1,1,0,0,1,0,8,2.72,3,3,3,307,6,Active
USR_05312,0,0,0,1,0,0,1,4,0.66,1,2,2,93,2,Basic
USR_05313,1,0,0,1,0,0,1,13,3.08,2,3,3,75,13,Active
USR_05314,1,0,1,0,1,1,1,10,3.04,3,5,3,175,8,Active
USR_05315,1,0,1,0,1,1,0,23,6.82,3,4,4,286,17,Champion
USR_05316,0,0,1,0,0,1,1,25,9.65,3,3,4,335,16,Champion
USR_05317,1,0,1,0,0,0,1,12,3.47,2,3,3,431,9,Active
USR_05318,1,0,0,1,0,1,1,15,8.89,3,4,3,414,12,Power
USR_05319,1,0,1,0,0,0,1,16,6.19,2,3,4,249,13,Power
USR_05320,0,0,0,0,1,0,1,15,3.5,1,2,3,66,8,Active
USR_05321,1,0,1,0,0,0,0,14,5.78,1,2,3,336,13,Active
USR_05322,0,1,0,0,0,0,0,16,4.16,1,1,3,452,11,Active
USR_05323,0,0,0,0,1,0,0,5,2.51,1,1,2,391,2,Basic
USR_05324,0,1,0,0,0,0,0,14,6.01,1,1,3,189,11,Active
USR_05325,0,0,0,1,0,0,1,16,4.92,1,2,4,249,14,Power
USR_05326,0,0,0,0,0,0,0,17,7.52,1,0,4,369,10,Active
USR_05327,0,1,0,0,0,0,0,12,3.77,1,1,3,415,9,Active
USR_05328,1,1,0,0,1,0,0,19,5.8,2,3,4,333,12,Power
USR_05329,0,1,1,1,0,1,0,15,6.53,3,4,4,78,14,Power
USR_05330,1,0,0,0,1,0,0,17,5.01,1,2,3,130,10,Active
USR_05331,0,1,1,1,0,0,1,20,5.37,2,4,4,497,14,Power
USR_05332,1,1,0,0,0,0,0,5,2.28,1,2,2,183,3,Basic
USR_05333,1,0,0,0,0,0,1,8,2.53,1,2,3,225,8,Active
USR_05334,0,0,0,0,1,0,1,16,11.07,1,2,4,231,13,Power
USR_05335,1,0,0,0,0,1,0,20,7.25,2,2,4,390,12,Power
USR_05336,1,1,1,0,0,1,0,16,15.77,3,4,4,309,13,Champion
USR_05337,1,0,0,0,0,0,1,9,2.34,1,2,3,144,5,Active
USR_05338,1,0,0,0,1,0,1,16,4.3,2,3,3,167,10,Active
USR_05339,1,0,1,0,0,0,0,5,5.1,1,2,2,33,2,Basic
USR_05340,1,1,0,1,1,0,0,21,6.11,2,4,4,432,14,Power
USR_05341,0,0,0,0,1,0,1,15,3.47,1,2,3,442,9,Active
USR_05342,1,0,0,1,1,0,1,20,5.91,2,4,4,421,13,Power
USR_05343,0,1,0,0,0,1,0,22,6.2,2,2,4,323,17,Power
USR_05344,0,1,1,0,0,0,0,9,2.33,1,2,3,434,7,Active
USR_05345,0,1,0,0,1,0,0,13,2.43,1,2,3,269,8,Active
USR_05346,1,1,0,0,0,0,1,12,5.71,2,3,3,178,8,Active
USR_05347,1,0,0,0,1,1,1,24,10.1,3,4,4,450,16,Champion
USR_05348,1,1,0,0,1,1,0,17,8.5,3,4,4,67,15,Power
USR_05349,0,0,1,0,0,0,0,16,4.59,1,1,4,242,11,Active
USR_05350,1,1,0,0,0,0,0,15,4.8,1,2,3,43,10,Active
USR_05351,0,1,0,0,0,1,0,11,5.91,2,2,3,285,7,Active
USR_05352,1,1,0,0,0,0,0,8,3.29,1,2,3,355,6,Active
USR_05353,1,0,1,1,1,1,0,18,4.22,3,5,3,307,13,Power
USR_05354,0,0,1,0,0,1,0,20,5.17,2,2,4,409,12,Power
USR_05355,0,1,0,0,0,0,0,12,5.34,1,1,3,477,8,Active
USR_05356,1,1,1,0,0,1,0,9,2.18,3,4,2,186,7,Active
USR_05357,1,1,1,0,1,0,1,13,4.43,2,5,3,372,8,Active
USR_05358,1,0,1,1,1,1,0,21,8.88,3,5,4,371,14,Champion
USR_05359,0,0,0,0,1,0,0,20,5.68,1,1,4,107,11,Power
USR_05360,1,0,0,0,0,0,0,5,2.0,1,1,2,296,3,Basic
USR_05361,0,0,0,0,0,0,1,4,2.71,1,1,2,400,2,Basic
USR_05362,0,0,1,1,1,0,0,16,5.88,2,3,4,188,12,Power
USR_05363,0,0,0,0,1,0,0,10,2.98,1,1,3,281,8,Active
USR_05364,1,0,0,1,0,0,1,26,7.0,2,3,4,420,17,Champion
USR_05365,1,1,0,1,0,0,1,14,4.34,2,4,3,194,9,Power
USR_05366,0,1,0,0,0,0,0,15,3.43,1,1,3,39,9,Active
USR_05367,1,0,0,1,0,0,0,15,3.93,1,2,3,224,10,Active
USR_05368,0,0,0,1,0,1,0,9,1.7,2,2,2,52,5,Active
USR_05369,1,1,0,0,1,0,0,21,9.5,2,3,4,220,15,Power
USR_05370,1,1,1,0,0,1,0,12,4.55,3,4,3,97,10,Power
USR_05371,0,0,0,0,0,0,0,12,3.94,1,0,3,107,7,Active
USR_05372,0,0,0,0,0,0,1,9,5.54,1,1,3,413,6,Active
USR_05373,0,0,1,1,1,1,0,19,5.74,3,4,4,181,11,Power
USR_05374,0,0,1,0,0,0,1,14,4.49,1,2,3,142,12,Active
USR_05375,1,1,1,0,0,0,0,8,3.63,2,3,2,40,6,Active
USR_05376,1,0,0,0,1,0,0,4,0.77,1,2,2,33,5,Basic
USR_05377,0,0,0,0,1,0,0,9,2.73,1,1,3,274,8,Active
USR_05378,0,0,0,0,0,0,0,20,5.97,1,0,4,307,13,Power
USR_05379,0,0,0,0,0,1,0,22,14.94,2,1,4,140,14,Power
USR_05380,0,0,1,0,1,0,1,12,5.13,2,3,3,153,9,Active
USR_05381,1,0,1,0,0,1,0,12,4.17,3,3,3,115,7,Active
USR_05382,1,1,0,0,0,0,0,21,9.1,1,2,4,466,13,Power
USR_05383,0,0,0,0,1,0,0,5,6.37,1,1,2,59,6,Basic
USR_05384,0,1,0,0,1,0,1,14,3.33,2,3,3,398,9,Active
USR_05385,0,1,1,1,0,1,1,21,7.22,3,5,4,159,17,Champion
USR_05386,0,0,1,0,1,0,1,23,11.03,2,3,4,186,14,Champion
USR_05387,0,0,0,0,0,0,0,12,4.27,1,0,3,7,7,Active
USR_05388,0,1,0,1,0,0,0,12,8.7,1,2,3,41,10,Active
USR_05389,0,0,0,0,0,1,0,12,3.99,2,1,3,291,11,Active
USR_05390,1,0,0,1,1,0,0,20,5.35,2,3,4,82,14,Power
USR_05391,0,0,0,0,0,0,1,12,6.05,1,1,3,292,8,Active
USR_05392,0,1,0,0,0,0,0,12,3.77,1,1,3,312,8,Active
USR_05393,0,1,1,0,1,1,0,20,9.88,3,4,4,12,15,Champion
USR_05394,1,0,1,0,0,1,0,17,4.27,3,3,4,373,15,Power
USR_05395,1,0,0,1,1,0,0,22,6.06,2,3,4,239,15,Power
USR_05396,0,1,0,1,0,1,0,11,5.16,3,3,3,323,7,Active
USR_05397,0,0,0,0,1,1,0,5,2.29,2,2,2,222,4,Basic
USR_05398,1,1,0,0,0,1,0,19,4.48,3,3,4,478,15,Power
USR_05399,0,0,1,0,0,1,0,14,4.26,2,2,3,371,13,Active
USR_05400,1,0,0,0,0,0,0,8,4.15,1,1,2,235,6,Basic
USR_05401,1,0,0,0,0,0,1,19,6.51,1,2,4,238,15,Power
USR_05402,1,1,1,0,0,0,1,22,10.18,2,4,4,277,15,Champion
USR_05403,0,1,1,0,0,1,0,15,5.16,3,3,3,165,12,Power
USR_05404,0,1,0,0,0,0,0,5,1.85,1,1,2,315,5,Basic
USR_05405,0,1,0,0,0,0,0,22,5.82,1,1,4,438,14,Power
USR_05406,1,0,0,0,1,1,0,20,4.94,3,3,4,166,13,Power
USR_05407,0,0,0,0,0,0,0,10,6.28,1,0,3,88,7,Active
USR_05408,1,0,1,1,0,0,0,16,4.08,2,3,3,130,10,Power
USR_05409,1,1,1,0,0,1,0,15,6.9,3,4,3,11,12,Power
USR_05410,1,1,0,1,0,0,1,22,8.36,2,4,4,162,13,Power
USR_05411,1,0,1,0,0,1,0,18,4.51,3,3,3,303,10,Power
USR_05412,0,0,1,0,1,0,0,3,2.74,1,2,2,232,4,Basic
USR_05413,1,0,0,0,0,0,0,8,4.18,1,1,3,456,5,Basic
USR_05414,1,1,0,0,0,0,0,4,1.36,1,2,2,109,3,Basic
USR_05415,0,0,0,0,0,0,0,5,0.72,1,0,2,496,3,Basic
USR_05416,1,1,1,0,0,0,0,10,3.76,2,3,3,172,6,Active
USR_05417,0,0,1,0,0,0,0,14,7.8,1,1,3,164,11,Active
USR_05418,0,0,1,0,1,0,0,8,4.52,1,2,3,365,8,Active
USR_05419,0,0,0,0,0,0,0,13,4.14,1,0,3,360,6,Active
USR_05420,1,0,1,0,0,0,0,11,2.49,1,2,3,362,5,Active
USR_05421,0,0,0,0,1,0,0,25,6.36,1,1,4,260,17,Power
USR_05422,1,0,0,1,0,1,0,14,6.36,3,3,3,160,9,Power
USR_05423,1,1,0,0,1,1,0,13,3.33,3,4,3,280,9,Power
USR_05424,1,1,0,1,0,1,1,16,5.07,3,5,3,19,10,Power
USR_05425,1,0,0,0,0,1,1,16,4.53,3,3,3,326,10,Power
USR_05426,0,0,0,0,0,0,1,9,3.2,1,1,3,378,4,Basic
USR_05427,0,0,0,0,1,0,0,3,2.41,1,1,2,366,3,Basic
USR_05428,0,0,0,1,0,0,0,15,4.11,1,1,3,450,12,Active
USR_05429,0,1,0,0,0,1,1,11,3.38,3,3,3,424,7,Active
USR_05430,1,0,0,1,0,0,0,18,4.77,1,2,4,389,12,Power
USR_05431,0,0,1,0,1,0,0,12,3.38,1,2,3,102,10,Active
USR_05432,0,1,1,0,0,1,0,19,4.94,3,3,4,438,12,Power
USR_05433,1,1,0,0,0,0,1,12,5.38,2,3,3,322,9,Active
USR_05434,0,0,0,0,0,0,0,5,8.41,1,0,2,478,3,Basic
USR_05435,1,1,1,1,1,0,0,24,9.99,2,5,4,82,16,Champion
USR_05436,1,1,0,0,1,0,0,14,11.08,2,3,3,371,11,Power
USR_05437,1,0,1,0,1,0,1,17,5.91,2,4,4,115,11,Power
USR_05438,1,0,0,0,0,0,0,17,4.4,1,1,4,172,11,Active
USR_05439,1,1,0,1,0,1,0,21,6.63,3,4,4,176,15,Champion
USR_05440,1,0,0,0,1,0,0,10,1.89,1,2,2,63,3,Basic
USR_05441,1,0,0,1,0,0,0,14,6.33,1,2,3,297,10,Active
USR_05442,1,0,0,0,0,1,1,20,8.49,3,3,4,106,12,Power
USR_05443,0,0,0,0,1,1,0,3,7.13,2,2,2,495,2,Basic
USR_05444,0,0,0,1,1,0,0,13,2.82,1,2,3,313,7,Active
USR_05445,1,0,0,0,1,0,0,18,4.42,1,2,4,158,15,Power
USR_05446,0,1,1,0,1,1,1,20,5.37,3,5,4,413,13,Power
USR_05447,1,1,0,0,0,0,0,24,6.54,1,2,4,176,16,Power
USR_05448,1,0,0,0,0,0,0,6,5.66,1,1,2,469,6,Basic
USR_05449,1,1,1,0,1,1,1,27,6.85,3,6,4,420,17,Champion
USR_05450,1,0,0,0,0,0,0,4,2.12,1,1,2,112,3,Basic
USR_05451,0,0,1,0,1,1,0,12,4.83,3,3,3,185,11,Power
USR_05452,1,1,0,0,1,0,0,18,6.18,2,3,4,304,11,Power
USR_05453,0,0,0,0,0,0,1,17,5.28,1,1,3,247,11,Active
USR_05454,1,0,1,0,0,0,0,19,5.55,1,2,4,206,16,Power
USR_05455,0,1,0,0,1,0,0,15,3.93,1,2,3,38,11,Active
USR_05456,0,1,0,0,0,1,0,8,3.02,2,2,3,338,4,Active
USR_05457,1,0,0,0,0,0,0,6,3.7,1,1,2,438,3,Basic
USR_05458,1,0,1,0,0,1,0,12,5.35,3,3,3,145,9,Active
USR_05459,1,0,0,0,0,1,0,9,4.55,2,2,3,336,8,Active
USR_05460,1,0,0,1,0,1,1,16,7.15,3,4,3,323,10,Power
USR_05461,1,0,0,1,0,0,0,15,7.93,1,2,3,498,12,Active
USR_05462,0,0,0,0,0,0,0,4,1.99,1,0,2,9,3,Basic
USR_05463,0,0,0,0,0,1,0,8,2.21,2,1,2,236,8,Active
USR_05464,0,1,0,0,0,0,1,7,5.19,1,2,3,392,7,Active
USR_05465,1,1,0,0,0,1,1,18,5.77,3,4,4,185,15,Power
USR_05466,0,1,0,1,0,0,0,20,5.08,1,2,4,292,14,Power
USR_05467,1,0,1,1,0,0,0,8,8.01,2,3,3,8,8,Active
USR_05468,0,1,1,0,0,1,1,17,5.99,3,4,4,178,13,Power
USR_05469,1,0,0,0,0,0,1,15,5.51,1,2,3,202,10,Active
USR_05470,0,0,1,0,0,0,0,9,5.54,1,1,3,330,7,Active
USR_05471,1,0,0,1,0,0,0,21,6.9,1,2,4,380,12,Power
USR_05472,1,0,0,0,1,0,0,12,3.36,1,2,3,196,6,Active
USR_05473,1,0,0,0,0,0,1,10,3.91,1,2,3,255,4,Active
USR_05474,0,1,1,1,0,1,0,17,6.04,3,4,4,167,12,Power
USR_05475,1,0,0,0,0,1,0,14,3.32,2,2,3,90,8,Active
USR_05476,0,0,0,0,0,0,0,2,1.29,1,0,2,50,2,Dormant
USR_05477,0,0,0,0,0,1,0,18,5.59,2,1,4,365,14,Power
USR_05478,1,0,0,0,0,0,0,8,2.16,1,1,2,135,3,Basic
USR_05479,0,1,0,0,0,0,0,21,6.21,1,1,4,413,12,Power
USR_05480,1,1,1,0,1,0,0,16,4.9,2,4,3,460,11,Power
USR_05481,0,0,0,1,0,1,1,17,4.86,3,3,3,212,9,Power
USR_05482,0,0,0,1,0,1,1,16,10.39,3,3,4,425,10,Power
USR_05483,1,0,0,0,1,0,0,4,2.42,1,2,2,39,5,Basic
USR_05484,1,1,0,0,1,0,1,22,14.99,2,4,4,351,13,Champion
USR_05485,0,0,1,0,0,0,0,10,3.3,1,1,3,183,8,Active
USR_05486,1,0,1,0,0,1,0,18,6.57,3,3,4,286,14,Power
USR_05487,0,0,0,1,0,0,0,6,1.86,1,1,2,457,5,Basic
USR_05488,0,0,1,0,0,1,0,17,5.28,2,2,4,456,11,Power
USR_05489,1,0,1,0,0,0,0,11,5.4,1,2,3,398,6,Active
USR_05490,0,0,0,1,0,0,1,10,4.95,1,2,3,380,8,Active
USR_05491,0,0,0,0,0,0,0,1,1.11,1,0,2,434,4,Dormant
USR_05492,0,0,0,0,0,1,0,7,2.39,2,1,3,49,5,Active
USR_05493,0,1,0,0,1,1,1,17,6.38,3,4,3,356,12,Power
USR_05494,1,0,1,0,0,0,0,11,2.72,1,2,3,414,7,Active
USR_05495,0,0,0,0,0,1,0,4,4.61,2,1,2,246,6,Basic
USR_05496,0,0,0,0,1,0,0,12,3.23,1,1,3,207,10,Active
USR_05497,0,0,0,0,1,0,1,15,9.15,1,2,3,15,9,Active
USR_05498,1,0,0,0,1,1,0,7,1.67,3,3,2,137,6,Active
USR_05499,1,0,1,0,1,1,0,23,6.87,3,4,4,107,15,Champion
USR_05500,1,1,1,1,1,0,0,15,4.0,2,5,3,99,11,Power
USR_05501,0,1,0,1,0,0,0,5,0.96,1,2,2,300,4,Basic
USR_05502,1,1,0,1,1,1,1,21,5.73,3,6,4,245,14,Champion
USR_05503,0,1,1,1,0,0,0,16,7.05,2,3,4,479,13,Power
USR_05504,0,1,0,0,0,0,0,5,8.79,1,1,2,346,3,Basic
USR_05505,0,1,0,0,0,0,1,17,5.75,1,2,4,401,12,Power
USR_05506,0,0,0,0,0,0,1,15,3.97,1,1,3,79,9,Active
USR_05507,1,0,0,0,0,0,0,10,3.82,1,1,3,84,7,Active
USR_05508,0,0,0,0,0,0,0,16,5.26,1,0,3,278,9,Active
USR_05509,0,1,0,1,0,1,0,11,4.88,3,3,3,494,7,Active
USR_05510,1,0,0,0,0,1,0,13,5.26,2,2,3,103,9,Active
USR_05511,1,0,0,1,0,1,0,6,2.58,3,3,3,328,6,Active
USR_05512,1,1,0,1,1,0,1,28,8.12,2,5,4,43,19,Champion
USR_05513,1,1,0,0,1,0,0,15,3.72,2,3,3,394,9,Active
USR_05514,0,1,0,0,0,1,0,10,3.82,2,2,3,436,8,Active
USR_05515,0,0,1,0,0,1,1,8,5.36,3,3,3,323,5,Active
USR_05516,0,0,1,0,0,1,0,11,5.37,2,2,3,358,7,Active
USR_05517,0,0,0,0,0,1,0,12,4.42,2,1,3,28,10,Active
USR_05518,1,0,0,0,1,0,0,25,9.41,1,2,4,244,18,Power
USR_05519,0,1,0,0,0,1,1,18,4.72,3,3,4,139,11,Power
USR_05520,1,0,0,0,1,0,1,18,7.8,2,3,4,290,11,Power
USR_05521,0,0,0,0,1,1,0,8,1.71,2,2,2,296,5,Basic
USR_05522,0,0,1,0,0,1,0,14,9.74,2,2,3,202,8,Active
USR_05523,0,0,0,1,0,0,1,19,5.29,1,2,4,450,12,Power
USR_05524,1,0,0,0,0,1,0,3,2.61,2,2,2,287,1,Basic
USR_05525,0,0,0,1,0,0,0,14,4.25,1,1,3,492,10,Active
USR_05526,1,0,0,0,0,1,0,20,5.02,2,2,4,117,15,Power
USR_05527,0,0,0,1,0,0,0,13,10.69,1,1,3,350,7,Active
USR_05528,1,0,1,0,0,1,1,31,9.38,3,4,4,397,20,Champion
USR_05529,0,0,1,0,0,1,0,11,2.18,2,2,2,360,3,Active
USR_05530,1,1,0,0,1,0,0,15,9.6,2,3,3,235,13,Power
USR_05531,1,0,0,1,0,0,0,9,2.86,1,2,3,353,5,Active
USR_05532,0,0,0,0,0,0,0,12,3.01,1,0,3,368,9,Active
USR_05533,0,0,1,0,0,0,1,12,3.51,1,2,3,225,8,Active
USR_05534,0,0,0,0,0,1,0,14,3.2,2,1,3,131,8,Active
USR_05535,0,1,1,1,0,0,0,12,4.76,2,3,3,395,10,Active
USR_05536,1,1,0,0,1,0,0,8,2.43,2,3,3,280,5,Active
USR_05537,1,0,0,0,0,0,0,16,6.35,1,1,3,365,11,Active
USR_05538,1,1,1,0,0,0,0,15,6.27,2,3,3,221,9,Active
USR_05539,1,1,1,1,1,0,0,21,11.5,2,5,4,169,14,Champion
USR_05540,1,0,0,0,1,1,1,21,5.78,3,4,4,208,12,Power
USR_05541,1,1,0,1,1,0,0,26,6.94,2,4,4,241,17,Champion
USR_05542,0,1,0,0,0,0,1,14,6.03,1,2,3,230,11,Active
USR_05543,1,1,0,1,0,1,1,19,13.33,3,5,3,480,9,Power
USR_05544,0,1,0,0,1,0,0,11,6.2,1,2,3,250,9,Active
USR_05545,0,0,1,0,0,0,1,0,3.76,1,2,2,10,2,Basic
USR_05546,1,0,1,0,1,0,0,22,10.82,2,3,4,141,16,Power
USR_05547,0,1,0,0,0,0,1,23,8.08,1,2,4,497,15,Power
USR_05548,1,0,1,1,1,0,0,13,4.15,2,4,3,18,10,Active
USR_05549,1,0,0,0,1,0,0,11,2.99,1,2,3,261,8,Active
USR_05550,1,1,0,1,0,0,0,26,8.74,2,3,4,422,17,Champion
USR_05551,1,1,0,1,0,0,0,24,7.9,2,3,4,183,18,Champion
USR_05552,1,0,0,0,1,0,1,15,4.23,2,3,3,264,12,Power
USR_05553,0,1,0,1,0,0,0,7,4.95,1,2,2,289,3,Basic
USR_05554,0,0,0,0,0,1,0,12,3.1,2,1,3,475,8,Active
USR_05555,1,0,1,0,0,1,1,4,0.87,3,4,2,31,1,Basic
USR_05556,0,1,0,0,0,0,0,6,1.5,1,1,2,255,3,Basic
USR_05557,1,0,0,0,0,0,0,19,5.67,1,1,3,193,11,Active
USR_05558,0,0,0,0,0,0,0,9,1.96,1,0,3,475,5,Basic
USR_05559,1,0,1,1,0,0,1,17,6.98,2,4,4,476,11,Power
USR_05560,1,0,0,1,0,0,1,18,4.32,2,3,3,281,13,Power
USR_05561,1,1,1,1,0,1,0,15,6.06,3,5,4,277,13,Power
USR_05562,1,0,1,0,0,0,0,11,2.87,1,2,3,147,7,Active
USR_05563,1,0,1,0,0,0,0,17,4.72,1,2,4,465,13,Power
USR_05564,0,0,0,0,0,0,0,5,3.87,1,0,2,131,3,Basic
USR_05565,1,1,1,0,1,0,0,19,5.1,2,4,4,436,13,Power
USR_05566,1,0,1,0,0,1,1,16,5.19,3,4,3,171,11,Power
USR_05567,0,0,0,0,1,0,0,10,5.04,1,1,3,70,5,Active
USR_05568,0,0,0,0,0,1,0,9,4.63,2,1,3,258,7,Active
USR_05569,0,0,0,0,0,0,0,22,8.3,1,0,4,370,17,Power
USR_05570,0,0,1,1,1,0,0,24,7.29,2,3,4,327,16,Power
USR_05571,1,1,1,0,0,0,0,19,4.69,2,3,4,279,14,Power
USR_05572,1,0,1,1,0,0,0,20,7.21,2,3,4,371,13,Power
USR_05573,1,0,0,0,1,1,0,18,5.42,3,3,4,54,12,Power
USR_05574,0,0,0,0,0,0,0,8,4.67,1,0,3,254,5,Basic
USR_05575,1,0,0,0,0,1,0,11,3.37,2,2,3,80,10,Active
USR_05576,0,1,1,0,1,1,1,25,8.7,3,5,4,148,19,Champion
USR_05577,0,1,1,0,0,0,1,18,6.36,2,3,4,435,17,Power
USR_05578,1,1,0,0,0,0,0,21,5.86,1,2,4,147,17,Power
USR_05579,1,0,1,0,0,0,1,19,7.69,2,3,4,57,13,Power
USR_05580,0,1,1,0,1,0,0,9,3.09,2,3,3,407,11,Active
USR_05581,0,0,0,0,0,1,0,10,3.42,2,1,3,12,8,Active
USR_05582,1,0,0,0,0,0,0,16,5.05,1,1,3,55,12,Active
USR_05583,0,0,0,0,0,0,0,7,1.23,1,0,2,242,3,Basic
USR_05584,1,0,1,1,0,0,0,11,2.68,2,3,3,15,7,Active
USR_05585,1,1,0,0,0,1,0,7,1.92,3,3,3,421,4,Active
USR_05586,0,0,0,0,0,0,1,4,2.19,1,1,2,372,6,Basic
USR_05587,1,0,1,1,0,0,0,15,4.84,2,3,3,186,9,Active
USR_05588,0,1,1,0,0,0,0,27,6.71,1,2,4,410,17,Power
USR_05589,1,1,1,0,0,0,1,23,7.11,2,4,4,444,15,Champion
USR_05590,0,0,1,0,1,0,0,13,3.85,1,2,3,274,14,Active
USR_05591,1,1,1,0,1,0,1,12,6.09,2,5,3,71,11,Power
USR_05592,0,0,0,1,0,1,0,7,2.84,2,2,3,370,7,Active
USR_05593,1,1,0,1,0,0,1,17,7.87,2,4,4,89,14,Power
USR_05594,1,1,1,0,0,0,0,15,5.51,2,3,3,103,11,Power
USR_05595,1,0,1,0,1,1,0,22,10.1,3,4,4,118,13,Champion
USR_05596,1,0,1,0,0,0,0,18,11.35,1,2,4,456,12,Power
USR_05597,1,0,0,0,1,1,0,17,5.58,3,3,4,112,14,Power
USR_05598,1,0,1,0,0,1,0,22,5.19,3,3,4,138,13,Power
USR_05599,1,0,0,0,1,0,0,5,3.46,1,2,2,300,3,Basic
USR_05600,0,0,0,0,1,0,0,13,3.78,1,1,3,359,9,Active
USR_05601,1,0,0,1,1,0,1,19,5.29,2,4,4,396,15,Power
USR_05602,0,0,0,1,0,0,0,22,6.51,1,1,4,8,14,Power
USR_05603,1,1,0,0,0,1,1,17,4.71,3,4,4,351,10,Power
USR_05604,0,0,0,0,0,0,1,6,3.6,1,1,2,296,4,Basic
USR_05605,1,1,1,0,0,0,0,17,6.27,2,3,4,162,11,Power
USR_05606,0,0,0,0,1,0,0,4,3.82,1,1,2,39,2,Basic
USR_05607,1,0,1,0,0,0,0,6,2.92,1,2,3,454,6,Basic
USR_05608,1,0,0,0,0,0,0,7,3.28,1,1,3,179,7,Active
USR_05609,0,0,0,0,0,1,1,6,2.61,2,2,2,400,3,Basic
USR_05610,1,1,0,0,1,0,0,15,7.87,2,3,3,308,8,Power
USR_05611,0,0,0,0,1,1,0,15,7.43,2,2,3,273,12,Power
USR_05612,1,0,0,1,0,0,0,7,2.56,1,2,2,447,3,Basic
USR_05613,0,0,0,0,0,1,0,8,3.57,2,1,2,109,3,Basic
USR_05614,0,0,0,1,0,0,0,12,15.98,1,1,3,438,8,Active
USR_05615,1,0,1,0,0,0,0,18,6.28,1,2,4,352,12,Power
USR_05616,0,0,0,0,0,1,0,2,0.68,2,1,2,33,3,Basic
USR_05617,0,0,0,0,0,1,0,13,3.08,2,1,3,312,10,Active
USR_05618,0,1,0,1,1,0,1,26,7.83,2,4,4,359,18,Champion
USR_05619,0,0,0,0,1,0,0,15,3.72,1,1,3,335,8,Active
USR_05620,1,1,1,1,0,0,0,23,7.88,2,4,4,494,16,Champion
